customer_id,gender,age_group,zip,acquisition_channel,signup_date
759,Male,25-34,16255,organic_search,2017-06-02
760,Female,45-54,16255,organic_search,2019-07-10
761,Female,35-44,16256,organic_search,2022-11-15
762,Non-binary,25-34,16256,organic_search,2021-11-20
763,Female,45-54,16256,organic_search,2022-11-24
764,Female,35-44,16256,organic_search,2017-08-24
765,Male,35-44,16256,organic_search,2021-04-07
767,Male,55+,16258,paid_search,2020-04-11
768,Male,18-24,16258,organic_search,2022-06-12
769,Female,35-44,16258,organic_search,2016-05-12
771,Male,45-54,16259,referral,2021-10-03
772,Female,25-34,16259,paid_search,2018-02-13
773,Female,25-34,16259,organic_search,2016-12-24
774,Male,35-44,16259,paid_search,2021-04-12
775,Female,25-34,16259,paid_search,2021-04-16
776,Female,45-54,16262,paid_search,2015-10-29
779,Female,18-24,16262,paid_search,2020-06-29
780,Male,25-34,16262,social_media,2016-04-16
782,Male,25-34,16263,organic_search,2020-10-29
783,Female,55+,16263,social_media,2022-08-01
784,Male,25-34,16263,social_media,2020-12-01
785,Male,45-54,16263,email_campaign,2018-07-17
788,Female,35-44,16301,organic_search,2018-03-06
789,Male,25-34,16301,organic_search,2021-04-13
790,Female,18-24,16301,paid_search,2019-09-30
792,Male,35-44,16311,email_campaign,2020-11-29
795,Female,25-34,16311,email_campaign,2018-07-29
797,Female,45-54,16314,organic_search,2020-01-21
799,Male,25-34,16314,referral,2020-11-28
801,Female,25-34,16316,social_media,2018-08-27
802,Male,18-24,16316,organic_search,2018-11-01
803,Male,55+,16316,direct,2021-07-30
805,Female,45-54,16316,direct,2020-09-30
806,Male,45-54,16317,organic_search,2016-10-28
807,Non-binary,18-24,16317,social_media,2021-03-05
808,Female,35-44,16317,organic_search,2019-05-07
809,Female,25-34,16317,social_media,2021-04-15
810,Male,25-34,16317,social_media,2021-03-20
811,Male,25-34,16319,organic_search,2020-06-09
812,Male,45-54,16319,referral,2019-02-04
813,Male,25-34,16319,organic_search,2017-06-08
814,Male,35-44,16319,social_media,2022-06-10
815,Male,25-34,16319,organic_search,2021-06-15
816,Female,55+,16322,organic_search,2018-01-17
818,Male,18-24,16322,organic_search,2014-08-15
819,Female,25-34,16322,organic_search,2022-10-15
820,Female,18-24,16322,email_campaign,2022-07-01
822,Male,55+,16323,social_media,2019-10-09
823,Male,45-54,16323,organic_search,2022-03-08
826,Female,25-34,16326,organic_search,2020-10-19
827,Female,55+,16326,organic_search,2014-06-01
828,Male,25-34,16326,referral,2020-11-10
829,Male,25-34,16326,email_campaign,2021-08-09
832,Male,35-44,16327,email_campaign,2020-04-18
833,Female,25-34,16327,organic_search,2021-01-25
834,Male,25-34,16327,paid_search,2020-06-14
835,Female,18-24,16327,organic_search,2022-08-16
836,Male,35-44,16332,organic_search,2020-01-03
837,Female,25-34,16332,referral,2022-02-11
838,Female,25-34,16332,organic_search,2016-12-01
839,Male,25-34,16332,social_media,2020-07-26
841,Male,25-34,16334,email_campaign,2019-04-12
842,Male,35-44,16334,organic_search,2022-05-28
843,Male,55+,16334,organic_search,2022-01-28
847,Male,25-34,16335,paid_search,2019-09-17
848,Female,45-54,16335,organic_search,2019-01-15
849,Female,35-44,16335,referral,2022-08-06
850,Female,45-54,16335,organic_search,2022-11-22
852,Non-binary,25-34,16341,organic_search,2014-05-18
853,Female,25-34,16341,referral,2015-04-12
854,Male,18-24,16341,direct,2021-12-06
857,Female,35-44,16343,paid_search,2022-10-20
858,Male,45-54,16343,organic_search,2020-03-27
859,Female,25-34,16343,social_media,2015-12-06
860,Female,25-34,16343,organic_search,2021-12-14
862,Male,45-54,16344,paid_search,2020-04-30
863,Female,55+,16344,paid_search,2022-05-31
865,Male,18-24,16344,social_media,2014-09-09
867,Male,35-44,16346,direct,2018-10-10
868,Male,55+,16346,social_media,2019-08-28
869,Female,35-44,16346,organic_search,2016-10-10
870,Male,35-44,16346,paid_search,2021-02-10
871,Female,25-34,16353,organic_search,2021-05-28
873,Female,55+,16353,email_campaign,2017-02-28
874,Female,35-44,16353,direct,2015-07-10
876,Male,35-44,16354,social_media,2021-11-03
877,Female,18-24,16354,email_campaign,2018-02-20
879,Male,18-24,16354,organic_search,2016-09-26
880,Female,55+,16354,social_media,2020-06-28
881,Male,25-34,16360,email_campaign,2018-04-22
882,Female,18-24,16360,organic_search,2018-04-28
883,Female,25-34,16360,organic_search,2013-03-23
886,Male,35-44,16361,paid_search,2022-04-16
887,Female,25-34,16361,organic_search,2016-12-22
888,Male,25-34,16361,organic_search,2020-04-23
889,Male,55+,16361,paid_search,2019-05-09
890,Female,45-54,16361,direct,2021-08-01
891,Female,45-54,16362,paid_search,2021-12-28
892,Male,25-34,16362,social_media,2020-02-23
893,Female,25-34,16362,organic_search,2018-04-04
895,Female,45-54,16362,email_campaign,2017-08-02
896,Female,35-44,16364,email_campaign,2019-10-04
897,Female,25-34,16364,organic_search,2020-09-09
898,Male,35-44,16364,social_media,2018-02-03
899,Female,25-34,16364,organic_search,2021-06-15
900,Non-binary,18-24,16364,paid_search,2021-06-24
902,Male,18-24,16372,social_media,2018-10-18
904,Female,18-24,16372,paid_search,2022-02-21
905,Female,25-34,16372,paid_search,2018-07-22
906,Female,55+,16373,email_campaign,2021-05-28
907,Female,45-54,16373,paid_search,2022-05-09
908,Female,35-44,16373,organic_search,2022-10-15
909,Female,35-44,16373,paid_search,2014-10-11
910,Female,18-24,16373,paid_search,2021-09-25
911,Male,45-54,16374,email_campaign,2020-10-23
913,Female,35-44,16374,paid_search,2018-09-10
915,Female,55+,16374,paid_search,2021-09-27
916,Male,25-34,16388,social_media,2019-06-04
917,Male,35-44,16388,direct,2021-12-22
918,Male,25-34,16388,paid_search,2021-11-07
919,Male,45-54,16388,paid_search,2022-04-17
920,Male,35-44,16388,paid_search,2022-08-12
921,Female,18-24,16403,email_campaign,2022-02-24
923,Male,35-44,16403,social_media,2021-11-28
925,Male,25-34,16403,organic_search,2022-01-19
926,Female,25-34,16404,organic_search,2018-12-14
927,Female,35-44,16404,referral,2020-04-20
928,Female,25-34,16404,email_campaign,2021-07-08
929,Female,18-24,16404,social_media,2022-09-12
930,Female,25-34,16404,organic_search,2015-10-06
931,Male,25-34,16406,paid_search,2018-10-18
932,Female,18-24,16406,direct,2022-10-22
933,Female,35-44,16406,referral,2017-03-31
934,Male,35-44,16406,social_media,2016-07-20
935,Female,45-54,16406,organic_search,2021-03-08
937,Non-binary,25-34,16422,email_campaign,2021-02-09
940,Female,45-54,16422,direct,2018-05-05
942,Female,25-34,16424,organic_search,2020-09-05
944,Male,35-44,16424,referral,2022-10-20
945,Male,25-34,16424,paid_search,2019-04-12
946,Male,45-54,16433,referral,2016-04-01
948,Female,45-54,16433,social_media,2016-09-11
951,Male,35-44,16434,social_media,2022-08-21
955,Male,25-34,16434,organic_search,2019-07-25
957,Female,35-44,16435,paid_search,2013-06-26
958,Female,25-34,16435,social_media,2021-02-27
959,Male,18-24,16435,social_media,2020-06-07
960,Female,45-54,16435,social_media,2022-04-03
961,Female,18-24,16436,organic_search,2022-04-02
962,Male,25-34,16436,social_media,2021-07-23
965,Male,18-24,16436,organic_search,2016-02-14
966,Female,25-34,16601,paid_search,2018-01-18
967,Non-binary,35-44,16601,direct,2013-12-27
969,Male,18-24,16601,social_media,2021-05-14
971,Male,18-24,16602,paid_search,2017-11-20
972,Male,18-24,16602,direct,2015-02-25
975,Male,45-54,16602,social_media,2018-11-16
976,Female,35-44,16611,direct,2019-12-28
977,Male,25-34,16611,paid_search,2016-09-05
979,Female,45-54,16611,organic_search,2018-11-25
980,Male,25-34,16611,direct,2020-10-10
981,Male,45-54,16613,paid_search,2015-11-27
983,Female,45-54,16613,referral,2016-08-11
984,Male,35-44,16613,organic_search,2020-06-03
985,Male,35-44,16613,paid_search,2022-03-27
986,Female,55+,16616,organic_search,2022-10-10
988,Male,55+,16616,referral,2020-02-05
989,Female,55+,16616,organic_search,2022-10-08
990,Male,35-44,16616,paid_search,2016-12-02
991,Male,25-34,16617,social_media,2020-01-21
992,Female,25-34,16617,paid_search,2015-12-10
993,Female,35-44,16617,organic_search,2020-09-29
994,Female,18-24,16617,paid_search,2019-12-28
996,Female,35-44,16620,email_campaign,2014-04-09
997,Female,35-44,16620,paid_search,2019-08-12
998,Male,25-34,16620,paid_search,2020-04-29
1001,Female,18-24,16621,social_media,2015-12-13
1002,Female,25-34,16621,paid_search,2022-05-08
1003,Male,35-44,16621,social_media,2021-03-23
1005,Male,18-24,16621,referral,2019-06-28
1006,Female,55+,16622,social_media,2019-11-22
1007,Female,25-34,16622,email_campaign,2017-06-14
1008,Female,35-44,16622,organic_search,2016-05-17
1010,Male,35-44,16622,social_media,2020-06-06
1011,Male,35-44,16623,organic_search,2022-03-06
1012,Male,25-34,16623,social_media,2022-01-05
1013,Male,25-34,16623,paid_search,2021-08-29
1014,Female,18-24,16623,social_media,2013-11-02
1016,Male,25-34,16624,referral,2018-03-05
1017,Male,35-44,16624,social_media,2016-06-11
1018,Female,55+,16624,direct,2021-05-24
1019,Female,25-34,16624,referral,2015-04-14
1020,Male,25-34,16624,referral,2022-12-07
1021,Male,25-34,16625,organic_search,2017-09-11
1022,Female,35-44,16625,social_media,2017-10-25
1024,Male,25-34,16625,organic_search,2019-03-03
1025,Non-binary,35-44,16625,direct,2016-10-22
1027,Female,55+,16627,paid_search,2012-09-04
1029,Female,25-34,16627,social_media,2016-10-05
1030,Male,25-34,16627,social_media,2016-07-07
1031,Female,25-34,16630,paid_search,2018-04-06
1032,Male,25-34,16630,email_campaign,2017-03-24
1033,Female,25-34,16630,email_campaign,2022-03-01
1034,Female,45-54,16630,organic_search,2014-01-07
1035,Female,25-34,16630,paid_search,2013-07-14
1037,Male,25-34,16634,email_campaign,2018-02-07
1038,Female,25-34,16634,referral,2019-02-12
1039,Female,45-54,16634,organic_search,2017-03-23
1040,Female,55+,16634,social_media,2014-11-14
1041,Male,35-44,16635,social_media,2022-10-07
1042,Female,18-24,16635,paid_search,2021-01-25
1043,Female,45-54,16635,organic_search,2022-10-17
1044,Female,25-34,16635,social_media,2020-08-17
1046,Male,45-54,16636,organic_search,2020-12-15
1047,Female,45-54,16636,social_media,2016-02-19
1048,Male,45-54,16636,organic_search,2020-11-15
1050,Female,25-34,16636,organic_search,2014-08-12
1053,Male,45-54,16637,referral,2021-01-10
1054,Female,18-24,16637,referral,2020-06-18
1056,Female,45-54,16639,organic_search,2015-02-03
1057,Male,45-54,16639,organic_search,2020-08-26
1058,Non-binary,35-44,16639,social_media,2019-12-04
1059,Male,25-34,16639,direct,2022-05-10
1060,Male,45-54,16639,paid_search,2020-10-02
1062,Non-binary,25-34,16640,paid_search,2015-05-26
1063,Male,35-44,16640,paid_search,2015-07-25
1064,Female,35-44,16640,social_media,2021-10-01
1065,Male,55+,16640,organic_search,2015-03-19
1066,Male,35-44,16641,social_media,2018-07-24
1067,Male,25-34,16641,email_campaign,2021-12-12
1068,Male,45-54,16641,social_media,2021-04-04
1069,Male,35-44,16641,organic_search,2019-02-18
1071,Female,55+,16644,paid_search,2021-02-08
1072,Female,25-34,16644,organic_search,2020-06-03
1073,Male,25-34,16644,organic_search,2021-09-23
1074,Male,55+,16644,referral,2015-12-12
1075,Female,25-34,16644,organic_search,2022-06-22
1077,Male,18-24,16646,social_media,2022-01-31
1078,Male,25-34,16646,social_media,2022-12-17
1079,Female,18-24,16646,organic_search,2022-08-12
1080,Non-binary,25-34,16646,organic_search,2017-10-20
1081,Male,18-24,16647,paid_search,2020-05-27
1082,Female,25-34,16647,paid_search,2017-12-24
1083,Female,35-44,16647,referral,2019-04-13
1084,Female,18-24,16647,email_campaign,2020-06-02
1085,Male,55+,16647,paid_search,2020-01-25
1086,Non-binary,45-54,16648,organic_search,2015-11-12
1087,Female,55+,16648,referral,2020-03-02
1088,Male,45-54,16648,paid_search,2022-03-12
1089,Male,25-34,16648,organic_search,2019-08-26
1090,Female,25-34,16648,referral,2016-11-21
1092,Male,18-24,16650,organic_search,2015-04-01
1094,Male,45-54,16650,referral,2015-10-29
1095,Female,25-34,16650,organic_search,2015-11-23
1096,Female,18-24,16651,organic_search,2022-09-29
1098,Female,18-24,16651,social_media,2021-04-29
1099,Male,18-24,16651,referral,2021-07-29
1100,Male,45-54,16651,social_media,2021-05-15
1101,Male,55+,16652,organic_search,2019-03-08
1102,Female,25-34,16652,referral,2016-05-18
1103,Male,35-44,16652,email_campaign,2019-06-09
1104,Female,55+,16652,email_campaign,2022-03-13
1105,Female,25-34,16652,organic_search,2022-10-29
1107,Female,25-34,16655,social_media,2022-08-13
1109,Female,45-54,16655,social_media,2021-09-08
1110,Male,35-44,16655,organic_search,2019-06-02
1111,Male,25-34,16656,organic_search,2021-07-03
1112,Male,55+,16656,direct,2017-10-09
1113,Male,18-24,16656,organic_search,2022-02-17
1114,Male,55+,16656,organic_search,2017-12-04
1115,Female,18-24,16656,direct,2016-02-14
1117,Female,25-34,16657,organic_search,2019-08-01
1118,Female,55+,16657,referral,2022-12-01
1119,Female,45-54,16657,organic_search,2021-06-22
1124,Female,35-44,16659,social_media,2021-10-16
1125,Male,45-54,16659,organic_search,2022-01-08
1126,Male,45-54,16661,organic_search,2014-01-13
1129,Male,18-24,16661,social_media,2018-06-21
1130,Male,25-34,16661,organic_search,2017-04-25
1131,Male,25-34,16662,organic_search,2022-06-24
1132,Female,18-24,16662,paid_search,2018-12-14
1133,Male,25-34,16662,direct,2019-04-17
1134,Male,55+,16662,organic_search,2012-12-27
1136,Female,35-44,16663,organic_search,2021-05-29
1137,Male,55+,16663,paid_search,2019-12-01
1138,Male,45-54,16663,paid_search,2016-09-18
1139,Female,45-54,16663,social_media,2021-12-12
1140,Female,18-24,16663,organic_search,2014-03-14
1141,Male,25-34,16664,email_campaign,2022-10-18
1142,Female,25-34,16664,paid_search,2017-10-21
1143,Non-binary,35-44,16664,paid_search,2020-02-07
1144,Male,55+,16664,social_media,2019-04-21
1145,Female,45-54,16664,paid_search,2019-08-10
1146,Male,45-54,16665,paid_search,2022-08-14
1148,Female,45-54,16665,referral,2021-06-02
1149,Male,18-24,16665,paid_search,2015-08-27
1150,Female,35-44,16665,email_campaign,2014-11-16
1151,Male,35-44,16666,organic_search,2016-12-19
1152,Female,35-44,16666,organic_search,2021-10-29
1153,Male,45-54,16666,paid_search,2022-04-06
1154,Male,55+,16666,email_campaign,2018-07-11
1155,Female,25-34,16666,paid_search,2022-03-03
1156,Female,35-44,16667,email_campaign,2020-09-17
1157,Male,35-44,16667,organic_search,2020-04-24
1158,Male,18-24,16667,organic_search,2018-07-16
1159,Non-binary,25-34,16667,social_media,2022-11-11
1160,Female,35-44,16667,organic_search,2016-03-23
1161,Female,35-44,16668,email_campaign,2020-03-13
1162,Female,55+,16668,social_media,2018-08-28
1163,Male,35-44,16668,organic_search,2022-04-19
1164,Female,18-24,16668,paid_search,2020-09-21
1165,Female,35-44,16668,paid_search,2022-03-18
1166,Female,45-54,16669,paid_search,2014-09-03
1167,Female,18-24,16669,email_campaign,2019-11-11
1168,Female,25-34,16669,paid_search,2021-09-05
1169,Male,45-54,16669,social_media,2013-02-08
1170,Female,25-34,16669,organic_search,2018-11-13
1171,Male,25-34,16671,social_media,2017-10-01
1172,Female,35-44,16671,paid_search,2016-08-21
1173,Female,45-54,16671,direct,2018-04-29
1174,Female,25-34,16671,organic_search,2019-03-02
1175,Female,18-24,16671,paid_search,2013-02-09
1176,Female,35-44,16672,social_media,2022-10-21
1177,Male,25-34,16672,social_media,2017-03-31
1178,Non-binary,45-54,16672,direct,2019-09-17
1179,Female,35-44,16672,organic_search,2022-06-27
1180,Female,35-44,16672,social_media,2020-11-04
1183,Male,18-24,16673,paid_search,2015-05-14
1185,Female,25-34,16673,direct,2014-07-31
1186,Female,35-44,16674,paid_search,2013-09-21
1189,Female,45-54,16674,paid_search,2021-06-27
1190,Male,55+,16674,social_media,2021-06-19
1191,Female,25-34,16678,paid_search,2022-07-12
1192,Male,18-24,16678,organic_search,2020-01-31
1193,Female,25-34,16678,organic_search,2016-04-01
1194,Female,45-54,16678,organic_search,2013-10-25
1195,Female,18-24,16678,organic_search,2019-02-16
1197,Male,25-34,16679,referral,2021-10-30
1200,Male,25-34,16679,organic_search,2015-09-20
1202,Non-binary,55+,16680,referral,2018-03-04
1203,Female,45-54,16680,organic_search,2021-08-05
1204,Female,35-44,16680,paid_search,2021-01-18
1205,Female,25-34,16680,paid_search,2019-11-13
1206,Female,18-24,16681,paid_search,2018-12-20
1207,Female,35-44,16681,social_media,2019-04-16
1208,Male,25-34,16681,referral,2019-03-21
1209,Female,35-44,16681,organic_search,2017-02-17
1210,Male,55+,16681,paid_search,2020-12-07
1211,Female,18-24,16682,social_media,2016-03-24
1212,Female,35-44,16682,organic_search,2020-12-05
1214,Female,35-44,16682,referral,2019-05-24
1215,Female,18-24,16682,paid_search,2022-08-30
1218,Female,35-44,16683,organic_search,2018-01-30
1219,Female,18-24,16683,paid_search,2016-10-16
1220,Male,25-34,16683,direct,2017-07-23
1221,Male,18-24,16684,organic_search,2021-09-14
1222,Female,25-34,16684,social_media,2022-11-24
1223,Male,18-24,16684,paid_search,2022-02-13
1224,Female,45-54,16684,organic_search,2017-04-08
1225,Female,55+,16684,paid_search,2022-12-27
1226,Female,18-24,16685,direct,2020-10-15
1227,Female,55+,16685,social_media,2022-11-09
1228,Male,55+,16685,organic_search,2022-11-23
1229,Male,45-54,16685,email_campaign,2020-05-18
1231,Female,18-24,16686,paid_search,2021-05-24
1232,Male,25-34,16686,direct,2021-12-18
