date,traffic_source,sessions,unique_visitors,page_views,bounce_rate,avg_session_duration_sec
2014-04-17,direct,26998,19652,95425,0.00405,206.0
2014-04-18,social_media,28486,23229,108624,0.00408,164.3
2014-04-19,paid_search,31395,22973,144900,0.00407,276.8
2014-04-20,paid_search,30149,23019,144722,0.00383,249.2
2014-04-21,email_campaign,32674,23745,140656,0.0035,104.8
2014-04-22,social_media,32103,25911,159800,0.00358,174.0
2014-04-23,email_campaign,26922,21973,128715,0.00391,154.7
2014-04-24,referral,28696,22691,100395,0.00534,318.0
2014-04-25,paid_search,32626,23330,149274,0.0035,140.6
2014-04-26,social_media,28597,20330,120686,0.00475,159.8
2014-04-27,paid_search,31694,22215,170628,0.00449,145.2
2014-04-28,social_media,27759,21830,138714,0.00393,133.2
2014-04-29,email_campaign,32248,25948,163941,0.00579,223.1
2014-04-30,social_media,30939,23211,133474,0.00356,156.9
2014-05-01,paid_search,25885,19449,123888,0.00367,278.3
2014-05-02,direct,31644,24370,153075,0.00327,123.1
2014-05-03,organic_search,28317,20767,114920,0.00493,194.2
2014-05-04,direct,27998,22585,124889,0.00468,292.2
2014-05-05,social_media,25934,20515,98145,0.00546,182.5
2014-05-06,referral,28880,20727,132987,0.0038,159.1
2014-05-07,social_media,30417,21334,105056,0.00363,107.7
2014-05-08,referral,22054,15883,78562,0.00578,114.3
2014-05-09,email_campaign,26222,21344,92295,0.00409,155.7
2014-05-10,organic_search,25378,18460,109459,0.00467,121.8
2014-05-11,referral,29095,21081,94942,0.0055,146.2
2014-05-12,paid_search,28899,22803,134458,0.00446,215.8
2014-05-13,paid_search,26739,21724,92280,0.00579,306.7
2014-05-14,paid_search,25709,19377,111615,0.00376,243.4
2014-05-15,referral,30110,24293,157951,0.00411,180.0
2014-05-16,social_media,27531,20857,105553,0.00335,220.2
2014-05-17,social_media,26128,20836,123104,0.00564,171.4
2014-05-18,paid_search,25658,18281,96643,0.00569,113.0
2014-05-19,referral,29037,21645,134048,0.00514,248.5
2014-05-20,organic_search,29515,22535,159233,0.00361,308.7
2014-05-21,organic_search,27548,20709,139667,0.00555,246.8
2014-05-22,referral,27824,22650,112503,0.00345,245.6
2014-05-23,organic_search,28489,22749,96527,0.00514,252.9
2014-05-24,paid_search,25209,19652,92373,0.00476,227.0
2014-05-25,email_campaign,30338,21404,120860,0.00577,167.1
2014-05-26,organic_search,29609,23230,125918,0.00425,237.2
2014-05-27,direct,30146,22918,145944,0.00571,308.3
2014-05-28,paid_search,27952,22186,110221,0.00575,222.7
2014-05-29,direct,30992,23883,135079,0.00436,273.6
2014-05-30,paid_search,28560,22570,116268,0.00331,166.6
2014-05-31,social_media,27754,22518,120629,0.00566,186.5
2014-06-01,paid_search,28531,21625,139896,0.00411,300.9
2014-06-02,organic_search,29119,22466,98811,0.00529,265.4
2014-06-03,paid_search,27485,21760,92388,0.00494,293.0
2014-06-04,referral,31372,24682,167700,0.0052,218.4
2014-06-05,organic_search,30289,22112,134531,0.00432,247.6
2014-06-06,organic_search,27136,22179,118099,0.00392,155.0
2014-06-07,email_campaign,31059,24129,145769,0.00498,304.3
2014-06-08,direct,28049,20529,129406,0.00525,115.1
2014-06-09,organic_search,30401,24133,102124,0.00342,142.4
2014-06-10,referral,27671,21455,121832,0.00523,235.3
2014-06-11,referral,31871,24543,140141,0.00524,213.6
2014-06-12,social_media,29120,22829,145416,0.0043,192.1
2014-06-13,email_campaign,30261,22465,108371,0.00471,125.2
2014-06-14,paid_search,29999,23096,122404,0.00557,214.3
2014-06-15,direct,31223,24204,133930,0.00472,107.8
2014-06-16,organic_search,23259,17230,110680,0.00388,132.9
2014-06-17,email_campaign,29091,23029,108429,0.00503,299.7
2014-06-18,paid_search,22476,18096,93356,0.00442,198.4
2014-06-19,direct,27866,22727,95424,0.00561,245.2
2014-06-20,social_media,30816,22914,118380,0.00494,299.4
2014-06-21,organic_search,30622,21512,112749,0.0037,299.9
2014-06-22,direct,30032,21674,142020,0.00339,158.1
2014-06-23,paid_search,28623,21810,155716,0.00577,168.7
2014-06-24,paid_search,31892,22653,153112,0.00506,241.0
2014-06-25,email_campaign,30658,24091,153275,0.00421,138.1
2014-06-26,direct,28821,20469,104924,0.0056,285.0
2014-06-27,paid_search,31165,23193,117512,0.00372,115.8
2014-06-28,referral,28913,20500,128800,0.00557,254.8
2014-06-29,social_media,30012,24306,121789,0.00327,266.8
2014-06-30,email_campaign,25122,18170,93098,0.00327,229.7
2014-07-01,organic_search,24118,17786,127394,0.00502,155.7
2014-07-02,social_media,22829,18044,88984,0.00322,132.2
2014-07-03,paid_search,24291,19783,87191,0.00356,299.1
2014-07-04,paid_search,19697,15074,67832,0.00334,305.3
2014-07-05,organic_search,21042,16132,91459,0.00362,274.7
2014-07-06,referral,23161,17499,106661,0.00453,195.0
2014-07-07,social_media,23149,17267,116966,0.00331,221.1
2014-07-08,organic_search,25383,19953,98382,0.00472,177.4
2014-07-09,email_campaign,21166,17277,101109,0.00566,105.3
2014-07-10,organic_search,24785,18490,130982,0.00371,307.0
2014-07-11,paid_search,23966,18867,81909,0.00462,157.6
2014-07-12,social_media,23198,18905,106668,0.00408,259.5
2014-07-13,paid_search,21016,15177,112942,0.0047,151.6
2014-07-14,social_media,22862,18719,90583,0.00513,177.7
2014-07-15,paid_search,23206,18797,74689,0.00397,160.4
2014-07-16,direct,25448,19172,86877,0.00525,245.5
2014-07-17,paid_search,24173,17451,106949,0.00525,242.9
2014-07-18,paid_search,22467,16175,105153,0.00531,187.4
2014-07-19,organic_search,19637,14226,102829,0.00342,143.6
2014-07-20,direct,23071,16745,125329,0.00402,303.3
2014-07-21,paid_search,23563,16839,117759,0.00444,196.9
2014-07-22,organic_search,20852,16050,98954,0.00471,221.2
2014-07-23,referral,20563,16788,99371,0.00354,307.5
2014-07-24,email_campaign,20142,15456,101375,0.00439,170.9
2014-07-25,social_media,23097,18708,79029,0.00495,205.3
2014-07-26,social_media,24247,19552,103070,0.00472,135.3
2014-07-27,paid_search,21988,16247,95568,0.0057,125.4
2014-07-28,organic_search,22670,15945,97809,0.00477,130.8
2014-07-29,social_media,18711,13949,72733,0.00386,211.0
2014-07-30,referral,24281,17908,81246,0.00444,184.7
2014-07-31,paid_search,19708,14084,101207,0.00427,211.4
2014-08-01,social_media,24466,19362,115362,0.00331,296.9
2014-08-02,organic_search,24590,19673,104410,0.00389,301.5
2014-08-03,organic_search,27896,22287,129445,0.00523,314.0
2014-08-04,paid_search,25170,19950,101848,0.004,107.4
2014-08-05,paid_search,25018,19903,86055,0.00353,213.4
2014-08-06,email_campaign,23442,17709,121906,0.00531,236.5
2014-08-07,email_campaign,23454,18090,102654,0.00332,110.3
2014-08-08,paid_search,23334,18245,121130,0.0056,124.5
2014-08-09,referral,25341,20285,126650,0.00446,137.0
2014-08-10,referral,29231,23328,140174,0.00364,161.8
2014-08-11,referral,23585,17452,106386,0.00575,210.6
2014-08-12,social_media,26756,19620,99842,0.00352,277.9
2014-08-13,email_campaign,27052,21739,105616,0.00388,105.1
2014-08-14,email_campaign,24462,18052,95230,0.00415,285.7
2014-08-15,direct,26593,20242,111317,0.00384,291.0
2014-08-16,organic_search,23490,18504,108705,0.00548,204.7
2014-08-17,referral,27595,19440,123897,0.00559,204.5
2014-08-18,organic_search,24284,18786,92056,0.00337,305.5
2014-08-19,social_media,27530,20093,130665,0.00487,102.7
2014-08-20,organic_search,26262,21171,141919,0.00575,116.0
2014-08-21,social_media,24400,18452,124494,0.00568,150.4
2014-08-22,organic_search,27609,20885,122171,0.00566,158.8
2014-08-23,direct,20691,14501,70328,0.00408,305.5
2014-08-24,paid_search,24220,16963,109986,0.0038,314.2
2014-08-25,organic_search,22239,17722,121773,0.00336,281.4
2014-08-26,organic_search,26573,21345,139315,0.00468,191.5
2014-08-27,organic_search,24745,19165,121324,0.00429,299.7
2014-08-28,organic_search,24844,17570,112442,0.00358,299.5
2014-08-29,paid_search,21406,16216,91997,0.00432,268.7
2014-08-30,paid_search,24035,19477,110772,0.00341,115.1
2014-08-31,organic_search,26386,21171,93476,0.00378,172.1
2014-09-01,social_media,15632,12444,65725,0.0054,298.5
2014-09-02,social_media,17927,14108,89498,0.00343,121.2
2014-09-03,social_media,18132,12780,84311,0.00487,182.8
2014-09-04,paid_search,18744,14326,80286,0.0034,138.5
2014-09-05,paid_search,16761,12802,82021,0.00432,213.2
2014-09-06,organic_search,16392,12341,61013,0.00348,252.6
2014-09-07,paid_search,16882,11861,62446,0.00509,178.8
2014-09-08,email_campaign,19692,14268,82611,0.00414,100.4
2014-09-09,organic_search,17866,13307,93827,0.00571,186.8
2014-09-10,paid_search,17022,12401,68700,0.00529,102.6
2014-09-11,paid_search,20363,16145,73927,0.00481,228.6
2014-09-12,paid_search,18930,14320,68622,0.00522,168.6
2014-09-13,email_campaign,16596,12438,69578,0.00573,144.4
2014-09-14,paid_search,18068,14667,86883,0.00417,218.9
2014-09-15,social_media,19576,15904,77829,0.00568,104.3
2014-09-16,social_media,17833,13068,89080,0.00494,303.2
2014-09-17,direct,19329,15498,74137,0.0056,286.4
2014-09-18,direct,16909,12993,86844,0.00558,157.6
2014-09-19,organic_search,17146,12184,80820,0.0058,299.5
2014-09-20,organic_search,18727,13698,92596,0.00536,197.7
2014-09-21,organic_search,20058,16359,105471,0.00371,272.6
2014-09-22,direct,18738,14953,90705,0.00462,232.2
2014-09-23,social_media,16222,11492,84429,0.00346,233.4
2014-09-24,referral,20395,14373,70771,0.00426,247.9
2014-09-25,paid_search,16861,12170,58732,0.00516,255.7
2014-09-26,organic_search,16789,12429,81845,0.00347,233.0
2014-09-27,email_campaign,17582,13905,90452,0.00358,306.2
2014-09-28,organic_search,16535,13449,72467,0.0037,242.5
2014-09-29,referral,18334,14785,75135,0.00411,136.3
2014-09-30,social_media,18116,14166,65756,0.0037,240.4
2014-10-01,direct,13714,11107,47236,0.00575,315.2
2014-10-02,organic_search,14951,11807,64104,0.0034,291.3
2014-10-03,email_campaign,14457,10862,65675,0.00361,185.0
2014-10-04,organic_search,17077,12974,80251,0.00334,105.4
2014-10-05,social_media,15183,11554,55577,0.00421,280.6
2014-10-06,referral,12954,10312,70101,0.00397,298.2
2014-10-07,organic_search,17560,12448,82066,0.00479,144.3
2014-10-08,direct,15104,11381,75821,0.0052,111.5
2014-10-09,organic_search,14880,12129,63532,0.00422,176.9
2014-10-10,paid_search,13932,10677,45811,0.00478,185.8
2014-10-11,referral,15700,12404,51310,0.00387,192.9
2014-10-12,paid_search,13762,10895,57265,0.00372,230.1
2014-10-13,direct,15576,11706,80230,0.00343,158.6
2014-10-14,social_media,12392,8920,40016,0.00346,229.7
2014-10-15,social_media,14941,11279,74168,0.0053,228.4
2014-10-16,social_media,16025,12454,81588,0.00383,272.8
2014-10-17,paid_search,12793,9282,56849,0.00388,234.7
2014-10-18,organic_search,15622,11140,65864,0.00329,159.3
2014-10-19,organic_search,14950,11746,62246,0.00541,155.0
2014-10-20,paid_search,14868,12106,79044,0.00487,210.9
2014-10-21,organic_search,15123,11498,74369,0.00499,276.3
2014-10-22,direct,15703,12727,57449,0.00516,278.5
2014-10-23,paid_search,14961,11645,61683,0.00507,311.8
2014-10-24,organic_search,14037,11129,57829,0.00562,272.2
2014-10-25,social_media,14637,11786,73636,0.00429,137.4
2014-10-26,paid_search,13360,9804,50893,0.00427,177.6
2014-10-27,social_media,15039,11386,50863,0.00437,191.4
2014-10-28,paid_search,14021,10144,72386,0.00396,209.1
2014-10-29,social_media,15156,11304,81976,0.00445,286.2
2014-10-30,organic_search,11932,8733,43393,0.00367,249.9
2014-10-31,email_campaign,12268,9791,56527,0.00458,291.0
2014-11-01,social_media,12350,9430,59845,0.00396,132.8
2014-11-02,direct,9858,7662,48176,0.00479,213.1
2014-11-03,organic_search,9271,7343,50990,0.00336,281.7
2014-11-04,organic_search,12479,9521,50077,0.00322,230.8
2014-11-05,organic_search,11136,8963,40264,0.00375,210.1
2014-11-06,organic_search,13338,9880,51475,0.00413,243.3
2014-11-07,social_media,10458,7811,57426,0.00483,207.9
2014-11-08,organic_search,11955,8407,42948,0.00325,238.1
2014-11-09,email_campaign,11303,8853,41316,0.00463,292.5
2014-11-10,organic_search,11746,8557,42791,0.00432,231.7
2014-11-11,paid_search,13374,10001,45285,0.00382,293.5
2014-11-12,paid_search,12915,9215,50492,0.00363,302.8
2014-11-13,social_media,12214,9340,58391,0.00326,266.7
2014-11-14,email_campaign,12350,9904,50649,0.00385,278.6
2014-11-15,organic_search,14001,10578,46627,0.00481,220.0
2014-11-16,paid_search,12751,9058,42064,0.00576,110.9
2014-11-17,paid_search,13636,10191,74385,0.00494,259.3
2014-11-18,paid_search,11650,9470,39351,0.00554,283.4
2014-11-19,paid_search,14539,11513,63846,0.00519,224.9
2014-11-20,paid_search,11778,9547,62074,0.00334,126.5
2014-11-21,organic_search,14690,10969,49729,0.00563,133.5
2014-11-22,organic_search,11106,8861,43498,0.004,192.6
2014-11-23,email_campaign,11209,8434,45394,0.00378,172.4
2014-11-24,organic_search,11794,9133,54219,0.00471,189.7
2014-11-25,organic_search,13405,10873,69008,0.00448,215.9
2014-11-26,social_media,13829,10685,63366,0.00372,156.6
2014-11-27,social_media,11438,8649,52208,0.00434,210.8
2014-11-28,paid_search,11931,8377,47295,0.00552,181.5
2014-11-29,referral,13244,10019,49923,0.00377,276.7
2014-11-30,paid_search,12733,9914,61026,0.00361,101.6
2014-12-01,paid_search,13705,9764,53255,0.00551,183.5
2014-12-02,social_media,13930,10971,54294,0.00352,185.6
2014-12-03,social_media,12384,9270,45118,0.00542,261.1
2014-12-04,organic_search,14206,10153,52846,0.00575,255.7
2014-12-05,social_media,13501,10608,49671,0.00404,232.4
2014-12-06,social_media,12995,9605,70307,0.00507,282.3
2014-12-07,direct,14178,10013,75929,0.0033,151.4
2014-12-08,referral,10946,7808,41963,0.00535,165.9
2014-12-09,referral,15116,10581,61132,0.00449,174.4
2014-12-10,direct,13155,10761,69185,0.0043,151.1
2014-12-11,paid_search,12828,10374,62511,0.00451,220.4
2014-12-12,organic_search,14397,10681,55748,0.00423,137.5
2014-12-13,organic_search,15411,12030,59202,0.00537,148.9
2014-12-14,paid_search,12133,9704,55972,0.00489,263.5
2014-12-15,direct,14071,10058,67194,0.00573,276.5
2014-12-16,referral,14337,11208,71824,0.00348,121.8
2014-12-17,organic_search,13526,9659,48171,0.00375,239.8
2014-12-18,referral,13579,10491,45698,0.00414,226.5
2014-12-19,organic_search,12495,9094,55293,0.00327,291.5
2014-12-20,social_media,12762,9406,55784,0.00455,277.7
2014-12-21,organic_search,11970,8637,45192,0.00437,245.3
2014-12-22,organic_search,13175,10041,61750,0.00521,258.2
2014-12-23,paid_search,16728,12230,72737,0.0034,304.6
2014-12-24,direct,15005,11921,78947,0.00327,158.5
2014-12-25,organic_search,14984,11307,62313,0.00371,220.9
2014-12-26,organic_search,12836,10452,50229,0.00339,307.3
2014-12-27,organic_search,12176,9846,39355,0.00378,304.0
2014-12-28,organic_search,14412,11054,78580,0.00438,227.0
2014-12-29,organic_search,14420,11734,47763,0.00487,167.0
2014-12-30,social_media,14751,11393,55478,0.00538,210.6
2014-12-31,paid_search,14154,10690,63205,0.00468,242.0
2015-01-01,paid_search,11938,9703,49079,0.00418,304.3
2015-01-02,email_campaign,12631,8889,62686,0.00425,312.3
2015-01-03,organic_search,11528,8833,40725,0.00383,249.4
2015-01-04,organic_search,10546,7828,51512,0.00559,193.2
2015-01-05,social_media,11328,9200,48905,0.00357,201.0
2015-01-06,email_campaign,9268,7471,38649,0.0051,318.3
2015-01-07,social_media,10147,7857,33888,0.00572,121.9
2015-01-08,social_media,8997,6847,34451,0.00358,198.5
2015-01-09,referral,12849,10119,58922,0.00477,190.4
2015-01-10,organic_search,11873,8645,64601,0.00342,134.3
2015-01-11,organic_search,11735,8824,58810,0.0037,224.1
2015-01-12,referral,12986,10533,59184,0.00366,234.2
2015-01-13,referral,11908,9263,38118,0.00429,317.1
2015-01-14,email_campaign,12735,9340,50389,0.00507,243.2
2015-01-15,social_media,12630,9430,45764,0.00348,202.1
2015-01-16,organic_search,11982,8884,42069,0.00554,294.7
2015-01-17,organic_search,10268,7696,50373,0.00496,208.1
2015-01-18,organic_search,10164,7618,54711,0.00522,305.3
2015-01-19,email_campaign,11734,8493,49230,0.00516,111.5
2015-01-20,paid_search,10857,8425,50716,0.00514,241.8
2015-01-21,paid_search,11368,8795,37330,0.00558,135.7
2015-01-22,referral,12159,9424,53924,0.00383,256.3
2015-01-23,organic_search,13034,10656,62656,0.00508,238.1
2015-01-24,organic_search,12673,9972,52366,0.00449,176.6
2015-01-25,organic_search,10995,8907,48943,0.00551,294.0
2015-01-26,referral,12273,9523,52623,0.00366,301.7
2015-01-27,organic_search,12089,9078,39559,0.00398,187.2
2015-01-28,email_campaign,12441,9685,50069,0.00544,133.2
2015-01-29,email_campaign,12264,8882,42039,0.00336,142.5
2015-01-30,paid_search,11133,7908,44130,0.00397,167.1
2015-01-31,email_campaign,10453,7595,51485,0.00435,123.4
2015-02-01,email_campaign,15593,11059,53441,0.0052,224.8
2015-02-02,paid_search,15910,13006,61981,0.00477,116.1
2015-02-03,organic_search,15721,11891,59210,0.00342,235.7
2015-02-04,email_campaign,17552,12726,92236,0.00346,220.5
2015-02-05,organic_search,16196,12951,75150,0.00537,157.7
2015-02-06,email_campaign,17363,13848,59004,0.00434,286.9
2015-02-07,email_campaign,18408,14137,78214,0.00368,301.6
2015-02-08,referral,16090,12699,72582,0.00555,308.1
2015-02-09,paid_search,17476,12915,60213,0.00559,106.1
2015-02-10,organic_search,18527,13995,66887,0.00461,264.2
2015-02-11,organic_search,18408,14673,81784,0.0037,173.2
2015-02-12,referral,16304,13006,62018,0.00398,216.9
2015-02-13,organic_search,20518,15147,76117,0.0037,237.5
2015-02-14,direct,13711,9875,60627,0.00396,282.2
2015-02-15,organic_search,17280,12439,68446,0.00426,274.5
2015-02-16,paid_search,17693,12413,89965,0.00504,140.8
2015-02-17,paid_search,16802,12521,74388,0.00445,139.1
2015-02-18,social_media,16725,12085,61913,0.00367,230.0
2015-02-19,organic_search,16363,12198,79512,0.0041,130.9
2015-02-20,direct,18730,15092,95572,0.00454,191.1
2015-02-21,organic_search,15952,11280,70645,0.00499,312.5
2015-02-22,organic_search,16431,13211,79486,0.00433,285.9
2015-02-23,social_media,14463,11021,50731,0.00449,289.8
2015-02-24,organic_search,17173,13667,71689,0.00513,142.9
2015-02-25,organic_search,14450,11692,51345,0.00553,135.4
2015-02-26,organic_search,18508,15057,88646,0.00403,254.6
2015-02-27,social_media,14926,11229,53940,0.00545,166.2
2015-02-28,organic_search,15722,11744,83724,0.00401,253.2
2015-03-01,paid_search,21480,17584,81546,0.00414,108.6
2015-03-02,referral,22178,17801,84529,0.00567,164.9
2015-03-03,paid_search,23311,16676,118505,0.00396,302.1
2015-03-04,social_media,20723,16144,99756,0.00434,279.6
2015-03-05,social_media,24841,19625,110043,0.00384,254.3
2015-03-06,social_media,23903,18195,115420,0.00379,149.3
2015-03-07,social_media,20579,16101,83988,0.00384,143.0
2015-03-08,organic_search,23101,16215,83326,0.00425,240.2
2015-03-09,referral,23240,17341,117770,0.00544,181.2
2015-03-10,paid_search,23566,17258,107264,0.00547,253.6
2015-03-11,organic_search,22870,16676,97024,0.0043,111.6
2015-03-12,email_campaign,28148,22855,147647,0.00566,290.4
2015-03-13,paid_search,21363,15687,117397,0.00572,183.0
2015-03-14,paid_search,22276,17876,89445,0.0045,269.4
2015-03-15,organic_search,22351,15744,120642,0.00361,151.0
2015-03-16,organic_search,24269,19775,108034,0.00469,195.4
2015-03-17,paid_search,21379,16480,69949,0.00391,176.4
2015-03-18,paid_search,18253,14079,88133,0.00349,263.0
2015-03-19,organic_search,23852,18973,85968,0.00441,295.0
