shipment_id,order_id,shipper_id,delivery_date,ship_date
731,1119,,7/21/2012,7/15/2012
732,1122,,7/20/2012,7/13/2012
733,1125,,7/18/2012,7/15/2012
734,1126,,7/14/2012,7/12/2012
735,1127,,7/17/2012,7/13/2012
736,1129,,7/21/2012,7/15/2012
737,1132,,7/17/2012,7/14/2012
738,1134,,7/15/2012,7/9/2012
739,1135,,7/18/2012,7/15/2012
740,1136,,7/16/2012,7/13/2012
741,1138,,7/18/2012,7/15/2012
742,1139,,7/17/2012,7/10/2012
743,1140,,7/16/2012,7/11/2012
744,1141,,7/20/2012,7/14/2012
745,1142,,7/15/2012,7/11/2012
746,1146,,7/16/2012,7/12/2012
747,1147,,7/13/2012,7/11/2012
748,1149,,7/19/2012,7/16/2012
749,1150,,7/20/2012,7/14/2012
750,1151,,7/20/2012,7/15/2012
751,1153,,7/20/2012,7/13/2012
752,1154,,7/18/2012,7/15/2012
753,1155,,7/16/2012,7/10/2012
754,1156,,7/18/2012,7/13/2012
755,1158,,7/18/2012,7/15/2012
756,1160,,7/15/2012,7/9/2012
757,1164,,7/15/2012,7/12/2012
758,1166,,7/16/2012,7/14/2012
759,1168,,7/16/2012,7/12/2012
760,1169,,7/17/2012,7/11/2012
761,1170,,7/15/2012,7/12/2012
762,1171,,7/20/2012,7/13/2012
763,1172,,7/20/2012,7/14/2012
764,1173,,7/17/2012,7/11/2012
765,1174,,7/17/2012,7/14/2012
766,1175,,7/18/2012,7/15/2012
767,1176,,7/15/2012,7/13/2012
768,1177,,7/17/2012,7/13/2012
769,1181,,7/15/2012,7/11/2012
770,1182,,7/16/2012,7/12/2012
771,1183,,7/21/2012,7/14/2012
772,1184,,7/20/2012,7/14/2012
773,1185,,7/17/2012,7/11/2012
774,1186,,7/19/2012,7/16/2012
775,1188,,7/16/2012,7/12/2012
776,1190,,7/18/2012,7/12/2012
777,1191,,7/14/2012,7/12/2012
778,1195,,7/18/2012,7/12/2012
779,1197,,7/16/2012,7/12/2012
780,1199,,7/16/2012,7/11/2012
781,1200,,7/20/2012,7/15/2012
782,1201,,7/21/2012,7/15/2012
783,1202,,7/20/2012,7/15/2012
784,1203,,7/16/2012,7/11/2012
785,1204,,7/21/2012,7/14/2012
786,1206,,7/17/2012,7/12/2012
787,1208,,7/19/2012,7/14/2012
788,1209,,7/16/2012,7/12/2012
789,1211,,7/19/2012,7/15/2012
790,1213,,7/15/2012,7/13/2012
791,1214,,7/16/2012,7/11/2012
792,1217,,7/13/2012,7/10/2012
793,1218,,7/15/2012,7/11/2012
794,1219,,7/21/2012,7/15/2012
795,1221,,7/18/2012,7/14/2012
796,1223,,7/16/2012,7/14/2012
797,1224,,7/11/2012,7/9/2012
798,1225,,7/17/2012,7/11/2012
799,1226,,7/14/2012,7/11/2012
800,1227,,7/15/2012,7/12/2012
801,1228,,7/19/2012,7/15/2012
802,1232,,7/16/2012,7/11/2012
803,1233,,7/14/2012,7/12/2012
804,1234,,7/17/2012,7/13/2012
805,1235,,7/17/2012,7/14/2012
806,1237,,7/22/2012,7/15/2012
807,1238,,7/18/2012,7/12/2012
808,1239,,7/18/2012,7/13/2012
809,1241,,7/12/2012,7/10/2012
810,1242,,7/19/2012,7/13/2012
811,1243,,7/21/2012,7/16/2012
812,1244,,7/20/2012,7/15/2012
813,1246,,7/15/2012,7/13/2012
814,1248,,7/14/2012,7/10/2012
815,1251,,7/13/2012,7/9/2012
816,1252,,7/19/2012,7/13/2012
817,1253,,7/14/2012,7/12/2012
818,1254,,7/15/2012,7/12/2012
819,1256,,7/17/2012,7/11/2012
820,1257,,7/17/2012,7/13/2012
821,1258,,7/16/2012,7/13/2012
822,1260,,7/15/2012,7/12/2012
823,1262,,7/17/2012,7/13/2012
824,1263,,7/13/2012,7/10/2012
825,1264,,7/18/2012,7/13/2012
826,1265,,7/16/2012,7/13/2012
827,1266,,7/14/2012,7/12/2012
828,1267,,7/19/2012,7/14/2012
829,1268,,7/16/2012,7/9/2012
830,1271,,7/17/2012,7/12/2012
831,1272,,7/17/2012,7/10/2012
832,1273,,7/18/2012,7/13/2012
833,1274,,7/15/2012,7/12/2012
834,1275,,7/19/2012,7/12/2012
835,1276,,7/16/2012,7/10/2012
836,1277,,7/20/2012,7/14/2012
837,1278,,7/20/2012,7/16/2012
838,1279,,7/15/2012,7/10/2012
839,1280,,7/18/2012,7/16/2012
840,1281,,7/16/2012,7/11/2012
841,1283,,7/13/2012,7/10/2012
842,1284,,7/18/2012,7/11/2012
843,1285,,7/16/2012,7/9/2012
844,1287,,7/21/2012,7/16/2012
845,1288,,7/22/2012,7/16/2012
846,1290,,7/19/2012,7/14/2012
847,1291,,7/19/2012,7/15/2012
848,1292,,7/19/2012,7/14/2012
849,1293,,7/18/2012,7/15/2012
850,1294,,7/21/2012,7/15/2012
851,1297,,7/16/2012,7/14/2012
852,1299,,7/20/2012,7/16/2012
853,1301,,7/19/2012,7/13/2012
854,1302,,7/22/2012,7/16/2012
855,1303,,7/20/2012,7/16/2012
856,1304,,7/13/2012,7/11/2012
857,1305,,7/18/2012,7/11/2012
858,1307,,7/19/2012,7/13/2012
859,1308,,7/15/2012,7/11/2012
860,1309,,7/19/2012,7/14/2012
861,1312,,7/21/2012,7/14/2012
862,1313,,7/20/2012,7/13/2012
863,1314,,7/17/2012,7/13/2012
864,1315,,7/17/2012,7/14/2012
865,1316,,7/19/2012,7/15/2012
866,1318,,7/16/2012,7/12/2012
867,1320,,7/16/2012,7/12/2012
868,1321,,7/16/2012,7/14/2012
869,1323,,7/16/2012,7/11/2012
870,1324,,7/18/2012,7/14/2012
871,1325,,7/14/2012,7/11/2012
872,1326,,7/19/2012,7/14/2012
873,1327,,7/21/2012,7/16/2012
874,1328,,7/16/2012,7/12/2012
875,1329,,7/17/2012,7/12/2012
876,1333,,7/18/2012,7/14/2012
877,1334,,7/13/2012,7/10/2012
878,1335,,7/18/2012,7/12/2012
879,1337,,7/18/2012,7/14/2012
880,1338,,7/17/2012,7/13/2012
881,1339,,7/19/2012,7/15/2012
882,1340,,7/19/2012,7/12/2012
883,1341,,7/18/2012,7/12/2012
884,1343,,7/16/2012,7/14/2012
885,1345,,7/19/2012,7/15/2012
886,1347,,7/15/2012,7/11/2012
887,1348,,7/16/2012,7/12/2012
888,1350,,7/16/2012,7/13/2012
889,1352,,7/17/2012,7/13/2012
890,1354,,7/20/2012,7/14/2012
891,1355,,7/16/2012,7/10/2012
892,1356,,7/14/2012,7/12/2012
893,1357,,7/19/2012,7/14/2012
894,1358,,7/17/2012,7/10/2012
895,1359,,7/17/2012,7/13/2012
896,1360,,7/15/2012,7/11/2012
897,1361,,7/19/2012,7/14/2012
898,1362,,7/18/2012,7/15/2012
899,1364,,7/17/2012,7/13/2012
900,1366,,7/20/2012,7/13/2012
901,1368,,7/20/2012,7/14/2012
902,1369,,7/19/2012,7/16/2012
903,1371,,7/16/2012,7/13/2012
904,1372,,7/17/2012,7/15/2012
905,1373,,7/19/2012,7/12/2012
906,1376,,7/14/2012,7/10/2012
907,1378,,7/14/2012,7/12/2012
908,1379,,7/22/2012,7/16/2012
909,1380,,7/16/2012,7/12/2012
910,1381,,7/22/2012,7/15/2012
911,1383,,7/16/2012,7/11/2012
912,1384,,7/21/2012,7/15/2012
913,1385,,7/12/2012,7/10/2012
914,1387,,7/22/2012,7/15/2012
915,1388,,7/15/2012,7/12/2012
916,1389,,7/19/2012,7/12/2012
917,1391,,7/19/2012,7/13/2012
918,1392,,7/15/2012,7/12/2012
919,1395,,7/18/2012,7/12/2012
920,1397,,7/15/2012,7/12/2012
921,1398,,7/20/2012,7/16/2012
922,1399,,7/13/2012,7/11/2012
923,1400,,7/20/2012,7/14/2012
924,1401,,7/14/2012,7/11/2012
925,1402,,7/17/2012,7/12/2012
926,1403,,7/22/2012,7/15/2012
927,1404,,7/22/2012,7/15/2012
928,1405,,7/19/2012,7/13/2012
929,1406,,7/23/2012,7/16/2012
930,1407,,7/17/2012,7/11/2012
931,1408,,7/17/2012,7/15/2012
932,1412,,7/19/2012,7/15/2012
933,1416,,7/20/2012,7/17/2012
934,1417,,7/17/2012,7/10/2012
935,1419,,7/18/2012,7/14/2012
936,1420,,7/14/2012,7/12/2012
937,1422,,7/19/2012,7/15/2012
938,1423,,7/16/2012,7/12/2012
939,1424,,7/18/2012,7/13/2012
940,1425,,7/18/2012,7/11/2012
941,1426,,7/22/2012,7/15/2012
942,1428,,7/19/2012,7/14/2012
943,1429,,7/23/2012,7/16/2012
944,1430,,7/20/2012,7/15/2012
945,1431,,7/14/2012,7/10/2012
946,1432,,7/21/2012,7/14/2012
947,1433,,7/18/2012,7/13/2012
948,1434,,7/14/2012,7/11/2012
949,1435,,7/19/2012,7/12/2012
950,1436,,7/17/2012,7/14/2012
951,1437,,7/19/2012,7/13/2012
952,1440,,7/18/2012,7/12/2012
953,1441,,7/20/2012,7/13/2012
954,1442,,7/17/2012,7/12/2012
955,1445,,7/17/2012,7/15/2012
956,1446,,7/21/2012,7/16/2012
957,1447,,7/16/2012,7/11/2012
958,1449,,7/20/2012,7/13/2012
959,1450,,7/17/2012,7/15/2012
960,1451,,7/18/2012,7/14/2012
961,1454,,7/19/2012,7/13/2012
962,1455,,7/19/2012,7/12/2012
963,1456,,7/23/2012,7/16/2012
964,1457,,7/16/2012,7/14/2012
965,1459,,7/15/2012,7/13/2012
966,1463,,7/17/2012,7/10/2012
967,1464,,7/22/2012,7/17/2012
968,1465,,7/21/2012,7/14/2012
969,1469,,7/14/2012,7/12/2012
970,1470,,7/17/2012,7/13/2012
971,1471,,7/19/2012,7/12/2012
972,1474,,7/21/2012,7/15/2012
973,1476,,7/16/2012,7/13/2012
974,1477,,7/14/2012,7/12/2012
975,1478,,7/18/2012,7/15/2012
976,1480,,7/21/2012,7/15/2012
977,1481,,7/17/2012,7/15/2012
978,1485,,7/22/2012,7/16/2012
979,1487,,7/14/2012,7/12/2012
980,1490,,7/20/2012,7/16/2012
981,1492,,7/15/2012,7/12/2012
982,1493,,7/14/2012,7/11/2012
983,1494,,7/15/2012,7/11/2012
984,1496,,7/19/2012,7/14/2012
985,1497,,7/14/2012,7/10/2012
986,1498,,7/19/2012,7/14/2012
987,1499,,7/15/2012,7/13/2012
988,1503,,7/17/2012,7/14/2012
989,1504,,7/16/2012,7/11/2012
990,1505,,7/21/2012,7/15/2012
991,1507,,7/17/2012,7/12/2012
992,1508,,7/16/2012,7/11/2012
993,1510,,7/21/2012,7/15/2012
994,1511,,7/19/2012,7/14/2012
995,1512,,7/14/2012,7/12/2012
996,1513,,7/17/2012,7/11/2012
997,1514,,7/16/2012,7/13/2012
998,1519,,7/15/2012,7/13/2012
999,1520,,7/21/2012,7/14/2012
1000,1521,,7/13/2012,7/11/2012
1001,1522,,7/18/2012,7/13/2012
1002,1523,,7/18/2012,7/14/2012
1003,1524,,7/21/2012,7/16/2012
1004,1526,,7/21/2012,7/15/2012
1005,1527,,7/19/2012,7/15/2012
1006,1528,,7/20/2012,7/14/2012
1007,1530,,7/21/2012,7/17/2012
1008,1531,,7/16/2012,7/12/2012
1009,1532,,7/21/2012,7/14/2012
1010,1533,,7/17/2012,7/12/2012
1011,1534,,7/18/2012,7/15/2012
1012,1535,,7/22/2012,7/15/2012
1013,1536,,7/16/2012,7/11/2012
1014,1539,,7/12/2012,7/10/2012
1015,1541,,7/19/2012,7/12/2012
1016,1544,,7/19/2012,7/15/2012
1017,1547,,7/18/2012,7/14/2012
1018,1548,,7/17/2012,7/15/2012
1019,1549,,7/16/2012,7/13/2012
1020,1550,,7/22/2012,7/17/2012
1021,1552,,7/16/2012,7/11/2012
1022,1553,,7/17/2012,7/11/2012
1023,1554,,7/19/2012,7/14/2012
1024,1555,,7/17/2012,7/14/2012
1025,1557,,7/20/2012,7/15/2012
1026,1558,,7/15/2012,7/13/2012
1027,1559,,7/21/2012,7/14/2012
1028,1562,,7/20/2012,7/14/2012
1029,1563,,7/17/2012,7/13/2012
1030,1564,,7/19/2012,7/15/2012
1031,1565,,7/21/2012,7/15/2012
1032,1567,,7/16/2012,7/14/2012
1033,1568,,7/18/2012,7/14/2012
1034,1569,,7/16/2012,7/14/2012
1035,1571,,7/20/2012,7/14/2012
1036,1572,,7/19/2012,7/14/2012
1037,1573,,7/21/2012,7/14/2012
1038,1574,,7/20/2012,7/15/2012
1039,1575,,7/19/2012,7/12/2012
1040,1576,,7/19/2012,7/12/2012
1041,1578,,7/18/2012,7/15/2012
1042,1579,,7/22/2012,7/15/2012
1043,1580,,7/15/2012,7/12/2012
1044,1582,,7/16/2012,7/11/2012
1045,1583,,7/18/2012,7/14/2012
1046,1584,,7/15/2012,7/13/2012
1047,1585,,7/20/2012,7/13/2012
1048,1586,,7/18/2012,7/12/2012
1049,1587,,7/19/2012,7/12/2012
1050,1588,,7/17/2012,7/12/2012
1051,1589,,7/22/2012,7/15/2012
1052,1591,,7/16/2012,7/13/2012
1053,1592,,7/22/2012,7/15/2012
1054,1593,,7/16/2012,7/14/2012
1055,1594,,7/18/2012,7/13/2012
1056,1595,,7/13/2012,7/10/2012
1057,1596,,7/20/2012,7/14/2012
1058,1598,,7/20/2012,7/13/2012
1059,1600,,7/21/2012,7/14/2012
1060,1601,,7/16/2012,7/13/2012
1061,1603,,7/18/2012,7/13/2012
1062,1604,,7/15/2012,7/10/2012
1063,1605,,7/17/2012,7/14/2012
1064,1606,,7/20/2012,7/14/2012
1065,1608,,7/20/2012,7/15/2012
1066,1609,,7/21/2012,7/15/2012
1067,1610,,7/22/2012,7/15/2012
1068,1611,,7/17/2012,7/12/2012
1069,1613,,7/20/2012,7/14/2012
1070,1616,,7/12/2012,7/10/2012
1071,1617,,7/19/2012,7/14/2012
1072,1618,,7/15/2012,7/12/2012
1073,1620,,7/21/2012,7/16/2012
1074,1622,,7/16/2012,7/11/2012
1075,1623,,7/15/2012,7/12/2012
1076,1627,,7/14/2012,7/11/2012
1077,1628,,7/16/2012,7/13/2012
1078,1629,,7/15/2012,7/11/2012
1079,1630,,7/14/2012,7/12/2012
1080,1631,,7/15/2012,7/11/2012
1081,1632,,7/21/2012,7/14/2012
1082,1633,,7/20/2012,7/13/2012
1083,1634,,7/17/2012,7/11/2012
1084,1635,,7/21/2012,7/14/2012
1085,1636,,7/16/2012,7/14/2012
1086,1638,,7/22/2012,7/17/2012
1087,1639,,7/15/2012,7/13/2012
1088,1640,,7/13/2012,7/10/2012
1089,1641,,7/13/2012,7/11/2012
1090,1642,,7/23/2012,7/16/2012
1091,1643,,7/19/2012,7/16/2012
1092,1644,,7/19/2012,7/16/2012
1093,1646,,7/14/2012,7/12/2012
1094,1648,,7/18/2012,7/15/2012
1095,1651,,7/18/2012,7/11/2012
1096,1652,,7/23/2012,7/17/2012
1097,1653,,7/20/2012,7/14/2012
1098,1654,,7/21/2012,7/14/2012
1099,1656,,7/20/2012,7/15/2012
1100,1657,,7/21/2012,7/14/2012
1101,1658,,7/21/2012,7/14/2012
1102,1659,,7/20/2012,7/15/2012
1103,1660,,7/22/2012,7/17/2012
1104,1663,,7/16/2012,7/13/2012
1105,1664,,7/15/2012,7/13/2012
1106,1666,,7/21/2012,7/14/2012
1107,1667,,7/17/2012,7/13/2012
1108,1669,,7/21/2012,7/15/2012
1109,1670,,7/18/2012,7/14/2012
1110,1672,,7/16/2012,7/14/2012
1111,1673,,7/16/2012,7/12/2012
1112,1674,,7/16/2012,7/13/2012
1113,1677,,7/18/2012,7/11/2012
1114,1678,,7/17/2012,7/13/2012
1115,1679,,7/19/2012,7/12/2012
1116,1680,,7/15/2012,7/12/2012
1117,1681,,7/16/2012,7/13/2012
1118,1684,,7/18/2012,7/12/2012
1119,1686,,7/17/2012,7/14/2012
1120,1690,,7/16/2012,7/14/2012
1121,1693,,7/18/2012,7/12/2012
1122,1695,,7/20/2012,7/15/2012
1123,1696,,7/21/2012,7/15/2012
1124,1697,,7/16/2012,7/11/2012
1125,1699,,7/15/2012,7/11/2012
1126,1700,,7/19/2012,7/17/2012
1127,1701,,7/22/2012,7/16/2012
1128,1702,,7/17/2012,7/14/2012
1129,1703,,7/21/2012,7/16/2012
1130,1704,,7/18/2012,7/16/2012
1131,1705,,7/18/2012,7/15/2012
1132,1706,,7/20/2012,7/17/2012
1133,1709,,7/19/2012,7/14/2012
1134,1710,,7/22/2012,7/17/2012
1135,1711,,7/15/2012,7/12/2012
1136,1712,,7/14/2012,7/11/2012
1137,1713,,7/15/2012,7/11/2012
1138,1714,,7/19/2012,7/12/2012
1139,1715,,7/20/2012,7/15/2012
1140,1716,,7/20/2012,7/14/2012
1141,1717,,7/17/2012,7/14/2012
1142,1718,,7/15/2012,7/11/2012
1143,1719,,7/16/2012,7/12/2012
1144,1720,,7/17/2012,7/15/2012
1145,1722,,7/20/2012,7/15/2012
1146,1724,,7/24/2012,7/18/2012
1147,1725,,7/17/2012,7/12/2012
1148,1726,,7/20/2012,7/13/2012
1149,1727,,7/17/2012,7/14/2012
1150,1728,,7/21/2012,7/16/2012
1151,1729,,7/18/2012,7/15/2012
1152,1734,,7/23/2012,7/18/2012
1153,1735,,7/16/2012,7/13/2012
1154,1738,,7/18/2012,7/15/2012
1155,1740,,7/23/2012,7/16/2012
1156,1742,,7/23/2012,7/16/2012
1157,1743,,7/19/2012,7/14/2012
1158,1746,,7/18/2012,7/13/2012
1159,1747,,7/23/2012,7/18/2012
1160,1748,,7/14/2012,7/12/2012
1161,1751,,7/19/2012,7/14/2012
1162,1753,,7/17/2012,7/15/2012
1163,1756,,7/19/2012,7/13/2012
1164,1757,,7/23/2012,7/16/2012
1165,1758,,7/15/2012,7/12/2012
1166,1759,,7/17/2012,7/14/2012
1167,1760,,7/20/2012,7/15/2012
1168,1761,,7/19/2012,7/16/2012
1169,1762,,7/20/2012,7/15/2012
1170,1763,,7/21/2012,7/14/2012
1171,1764,,7/16/2012,7/12/2012
1172,1765,,7/20/2012,7/14/2012
1173,1766,,7/21/2012,7/15/2012
1174,1767,,7/15/2012,7/13/2012
1175,1769,,7/15/2012,7/12/2012
1176,1770,,7/19/2012,7/14/2012
1177,1771,,7/15/2012,7/13/2012
1178,1772,,7/20/2012,7/13/2012
1179,1774,,7/21/2012,7/16/2012
1180,1777,,7/20/2012,7/18/2012
1181,1780,,7/20/2012,7/13/2012
1182,1781,,7/20/2012,7/16/2012
1183,1783,,7/21/2012,7/16/2012
1184,1784,,7/18/2012,7/15/2012
1185,1785,,7/17/2012,7/11/2012
1186,1787,,7/18/2012,7/15/2012
1187,1789,,7/20/2012,7/13/2012
1188,1790,,7/16/2012,7/11/2012
1189,1791,,7/22/2012,7/17/2012
1190,1792,,7/17/2012,7/13/2012
1191,1793,,7/20/2012,7/16/2012
1192,1794,,7/19/2012,7/15/2012
1193,1795,,7/23/2012,7/16/2012
1194,1796,,7/19/2012,7/16/2012
1195,1797,,7/20/2012,7/14/2012
1196,1798,,7/18/2012,7/15/2012
1197,1799,,7/24/2012,7/17/2012
1198,1803,,7/18/2012,7/13/2012
1199,1804,,7/16/2012,7/12/2012
1200,1805,,7/19/2012,7/16/2012
1201,1806,,7/18/2012,7/14/2012
1202,1807,,7/15/2012,7/12/2012
1203,1808,,7/21/2012,7/17/2012
1204,1809,,7/22/2012,7/16/2012
1205,1811,,7/13/2012,7/11/2012
1206,1814,,7/21/2012,7/14/2012
1207,1815,,7/15/2012,7/13/2012
1208,1817,,7/18/2012,7/13/2012
1209,1818,,7/18/2012,7/16/2012
1210,1819,,7/17/2012,7/14/2012
1211,1821,,7/20/2012,7/13/2012
1212,1822,,7/16/2012,7/13/2012
1213,1823,,7/18/2012,7/13/2012
1214,1825,,7/19/2012,7/17/2012
1215,1826,,7/16/2012,7/11/2012
1216,1829,,7/21/2012,7/16/2012
1217,1830,,7/20/2012,7/18/2012
1218,1831,,7/21/2012,7/15/2012
1219,1832,,7/15/2012,7/11/2012
1220,1834,,7/14/2012,7/12/2012
1221,1835,,7/18/2012,7/12/2012
1222,1837,,7/19/2012,7/17/2012
1223,1838,,7/22/2012,7/16/2012
1224,1839,,7/24/2012,7/17/2012
1225,1840,,7/19/2012,7/14/2012
1226,1841,,7/18/2012,7/15/2012
1227,1842,,7/16/2012,7/12/2012
1228,1843,,7/20/2012,7/14/2012
1229,1846,,7/23/2012,7/16/2012
1230,1847,,7/17/2012,7/12/2012
1231,1848,,7/19/2012,7/15/2012
1232,1850,,7/20/2012,7/14/2012
1233,1851,,7/17/2012,7/14/2012
1234,1853,,7/24/2012,7/18/2012
1235,1854,,7/19/2012,7/16/2012
1236,1856,,7/18/2012,7/13/2012
1237,1858,,7/17/2012,7/13/2012
1238,1859,,7/19/2012,7/13/2012
1239,1860,,7/18/2012,7/16/2012
1240,1861,,7/17/2012,7/14/2012
1241,1862,,7/20/2012,7/16/2012
1242,1863,,7/20/2012,7/16/2012
1243,1864,,7/17/2012,7/11/2012
1244,1867,,7/20/2012,7/14/2012
1245,1868,,7/21/2012,7/15/2012
1246,1869,,7/14/2012,7/12/2012
1247,1870,,7/19/2012,7/17/2012
1248,1871,,7/21/2012,7/15/2012
1249,1872,,7/22/2012,7/16/2012
1250,1873,,7/15/2012,7/12/2012
1251,1874,,7/17/2012,7/14/2012
1252,1875,,7/20/2012,7/13/2012
1253,1877,,7/16/2012,7/12/2012
1254,1879,,7/24/2012,7/17/2012
1255,1880,,7/19/2012,7/17/2012
1256,1881,,7/19/2012,7/17/2012
1257,1882,,7/19/2012,7/13/2012
1258,1883,,7/21/2012,7/15/2012
1259,1885,,7/15/2012,7/12/2012
1260,1887,,7/22/2012,7/18/2012
1261,1890,,7/25/2012,7/18/2012
1262,1891,,7/14/2012,7/12/2012
1263,1892,,7/24/2012,7/17/2012
1264,1893,,7/14/2012,7/11/2012
1265,1894,,7/19/2012,7/12/2012
1266,1897,,7/16/2012,7/13/2012
1267,1899,,7/20/2012,7/15/2012
1268,1900,,7/19/2012,7/12/2012
1269,1902,,7/16/2012,7/14/2012
1270,1903,,7/21/2012,7/16/2012
1271,1904,,7/21/2012,7/17/2012
1272,1907,,7/20/2012,7/13/2012
1273,1909,,7/17/2012,7/12/2012
1274,1910,,7/17/2012,7/14/2012
1275,1911,,7/21/2012,7/14/2012
1276,1912,,7/15/2012,7/12/2012
1277,1913,,7/24/2012,7/18/2012
1278,1914,,7/16/2012,7/14/2012
1279,1915,,7/14/2012,7/12/2012
1280,1917,,7/18/2012,7/15/2012
1281,1918,,7/19/2012,7/14/2012
1282,1919,,7/22/2012,7/15/2012
1283,1920,,7/20/2012,7/13/2012
1284,1921,,7/15/2012,7/12/2012
1285,1923,,7/23/2012,7/17/2012
1286,1924,,7/18/2012,7/11/2012
1287,1926,,7/19/2012,7/17/2012
1288,1927,,7/19/2012,7/17/2012
1289,1929,,7/15/2012,7/12/2012
1290,1930,,7/22/2012,7/17/2012
1291,1931,,7/21/2012,7/16/2012
1292,1934,,7/21/2012,7/14/2012
1293,1935,,7/18/2012,7/16/2012
1294,1936,,7/17/2012,7/13/2012
1295,1937,,7/18/2012,7/12/2012
1296,1939,,7/17/2012,7/14/2012
1297,1942,,7/18/2012,7/16/2012
1298,1945,,7/17/2012,7/15/2012
1299,1950,,7/20/2012,7/15/2012
1300,1953,,7/15/2012,7/11/2012
1301,1955,,7/23/2012,7/16/2012
1302,1957,,7/19/2012,7/16/2012
1303,1958,,7/21/2012,7/17/2012
1304,1964,,7/21/2012,7/17/2012
1305,1965,,7/19/2012,7/15/2012
1306,1966,,7/24/2012,7/18/2012
1307,1967,,7/13/2012,7/11/2012
1308,1968,,7/19/2012,7/14/2012
1309,1969,,7/18/2012,7/16/2012
1310,1970,,7/17/2012,7/12/2012
1311,1971,,7/17/2012,7/14/2012
1312,1972,,7/19/2012,7/13/2012
1313,1973,,7/18/2012,7/16/2012
1314,1975,,7/19/2012,7/14/2012
1315,1976,,7/21/2012,7/14/2012
1316,1977,,7/17/2012,7/14/2012
1317,1979,,7/17/2012,7/12/2012
1318,1980,,7/16/2012,7/11/2012
1319,1981,,7/19/2012,7/15/2012
1320,1983,,7/20/2012,7/14/2012
1321,1984,,7/17/2012,7/15/2012
1322,1985,,7/17/2012,7/15/2012
1323,1991,,7/20/2012,7/14/2012
1324,1992,,7/17/2012,7/14/2012
1325,1993,,7/18/2012,7/12/2012
1326,1995,,7/17/2012,7/14/2012
1327,1997,,7/21/2012,7/16/2012
1328,1999,,7/23/2012,7/18/2012
1329,2000,,7/22/2012,7/15/2012
1330,2001,,7/20/2012,7/15/2012
1331,2002,,7/20/2012,7/13/2012
1332,2004,,7/23/2012,7/16/2012
1333,2006,,7/22/2012,7/15/2012
1334,2007,,7/21/2012,7/16/2012
1335,2009,,7/18/2012,7/15/2012
1336,2010,,7/19/2012,7/15/2012
1337,2012,,7/20/2012,7/15/2012
1338,2013,,7/21/2012,7/17/2012
1339,2014,,7/17/2012,7/13/2012
1340,2015,,7/18/2012,7/15/2012
1341,2018,,7/19/2012,7/14/2012
1342,2019,,7/17/2012,7/13/2012
1343,2020,,7/21/2012,7/16/2012
1344,2022,,7/22/2012,7/16/2012
1345,2023,,7/15/2012,7/13/2012
1346,2024,,7/19/2012,7/15/2012
1347,2025,,7/19/2012,7/16/2012
1348,2027,,7/17/2012,7/11/2012
1349,2028,,7/18/2012,7/15/2012
1350,2029,,7/16/2012,7/14/2012
1351,2031,,7/15/2012,7/13/2012
1352,2035,,7/16/2012,7/12/2012
1353,2036,,7/20/2012,7/16/2012
1354,2041,,7/22/2012,7/16/2012
1355,2042,,7/22/2012,7/15/2012
1356,2043,,7/19/2012,7/15/2012
1357,2045,,7/23/2012,7/16/2012
1358,2046,,7/18/2012,7/13/2012
1359,2048,,7/16/2012,7/14/2012
1360,2049,,7/20/2012,7/17/2012
1361,2052,,7/18/2012,7/16/2012
1362,2053,,7/19/2012,7/14/2012
1363,2055,,7/15/2012,7/13/2012
1364,2056,,7/22/2012,7/16/2012
1365,2057,,7/18/2012,7/15/2012
1366,2059,,7/22/2012,7/17/2012
1367,2062,,7/18/2012,7/14/2012
1368,2063,,7/23/2012,7/16/2012
1369,2064,,7/18/2012,7/15/2012
1370,2065,,7/16/2012,7/13/2012
1371,2066,,7/18/2012,7/15/2012
1372,2068,,7/22/2012,7/19/2012
1373,2069,,7/18/2012,7/16/2012
1374,2070,,7/19/2012,7/14/2012
1375,2072,,7/19/2012,7/14/2012
1376,2074,,7/21/2012,7/18/2012
1377,2075,,7/21/2012,7/14/2012
1378,2076,,7/24/2012,7/17/2012
1379,2078,,7/20/2012,7/18/2012
1380,2081,,7/18/2012,7/14/2012
1381,2084,,7/23/2012,7/18/2012
1382,2087,,7/20/2012,7/17/2012
1383,2089,,7/18/2012,7/16/2012
1384,2092,,7/19/2012,7/15/2012
1385,2097,,7/23/2012,7/18/2012
1386,2098,,7/19/2012,7/15/2012
1387,2101,,7/17/2012,7/15/2012
1388,2102,,7/21/2012,7/16/2012
1389,2104,,7/18/2012,7/15/2012
1390,2105,,7/18/2012,7/15/2012
1391,2106,,7/20/2012,7/15/2012
1392,2107,,7/15/2012,7/12/2012
1393,2108,,7/20/2012,7/14/2012
1394,2110,,7/18/2012,7/15/2012
1395,2111,,7/22/2012,7/17/2012
1396,2112,,7/19/2012,7/16/2012
1397,2114,,7/22/2012,7/18/2012
1398,2116,,7/20/2012,7/14/2012
1399,2119,,7/20/2012,7/15/2012
1400,2121,,7/18/2012,7/14/2012
1401,2122,,7/15/2012,7/13/2012
1402,2123,,7/21/2012,7/16/2012
1403,2125,,7/22/2012,7/16/2012
1404,2127,,7/20/2012,7/14/2012
1405,2128,,7/22/2012,7/19/2012
1406,2129,,7/20/2012,7/18/2012
1407,2130,,7/20/2012,7/17/2012
1408,2132,,7/20/2012,7/18/2012
