snapshot_date,product_id,stock_on_hand,units_received,units_sold,stockout_days,sell_through_rate,fill_rate,days_of_supply
2020-03-31,1545,4,6,5,2,0.5556,0.9333,24.0
2020-04-30,1545,4,1,1,0,0.2,1.0,120.0
2020-05-31,1545,4,3,3,2,0.4286,0.9333,40.0
2020-06-30,1545,4,1,1,1,0.2,0.9667,120.0
2020-09-30,1545,4,2,2,2,0.3333,0.9333,60.0
2020-10-31,1545,5,5,4,0,0.4444,1.0,37.5
2020-11-30,1545,5,1,1,2,0.1667,0.9333,150.0
2020-12-31,1545,5,3,3,2,0.375,0.9333,50.0
2021-01-31,1545,5,1,1,2,0.1667,0.9333,150.0
2021-02-28,1545,5,2,2,0,0.2857,1.0,75.0
2021-03-31,1545,5,3,3,0,0.375,1.0,50.0
2021-04-30,1545,5,4,4,0,0.4444,1.0,37.5
2021-06-30,1545,5,1,1,2,0.1667,0.9333,150.0
2021-08-31,1545,5,2,2,0,0.2857,1.0,75.0
2021-01-31,521,3,1,1,1,0.25,0.9667,90.0
2021-02-28,521,3,1,1,2,0.25,0.9333,90.0
2021-04-30,521,3,2,2,0,0.4,1.0,45.0
2017-02-28,993,3,1,1,0,0.25,1.0,90.0
2017-03-31,993,3,2,2,1,0.4,0.9667,45.0
2017-06-30,993,3,2,2,1,0.4,0.9667,45.0
2017-08-31,993,3,3,3,1,0.5,0.9667,30.0
2017-09-30,993,3,3,3,2,0.5,0.9333,30.0
2017-10-31,993,3,4,4,1,0.5714,0.9667,22.5
2017-11-30,993,5,14,12,9,0.7059,0.7,12.5
2017-12-31,993,6,11,10,5,0.625,0.8333,18.0
2018-01-31,993,6,1,1,2,0.1429,0.9333,180.0
2018-05-31,993,6,1,1,0,0.1429,1.0,180.0
2014-04-30,2306,21,7,7,1,0.25,0.9667,90.0
2014-05-31,2306,25,24,20,2,0.4444,0.9333,37.5
2014-06-30,2306,27,28,26,1,0.4906,0.9667,31.2
2014-07-31,2306,31,24,20,1,0.3922,0.9667,46.5
2014-08-31,2306,36,24,19,0,0.3455,1.0,56.8
2014-09-30,2306,37,14,13,0,0.26,1.0,85.4
2014-10-31,2306,37,4,4,2,0.0976,0.9333,277.5
2014-11-30,2306,38,12,11,2,0.2245,0.9333,103.6
2014-12-31,2306,43,31,26,0,0.3768,1.0,49.6
2015-01-31,2306,44,14,13,0,0.2281,1.0,101.5
2015-02-28,2306,47,22,19,2,0.2879,0.9333,74.2
2015-03-31,2306,50,17,14,1,0.2188,0.9667,107.1
2015-04-30,2306,55,26,21,2,0.2763,0.9333,78.6
2015-05-31,2306,61,30,24,1,0.2824,0.9667,76.2
2015-06-30,2306,67,29,23,0,0.2556,1.0,87.4
2015-07-31,2306,70,26,23,0,0.2473,1.0,91.3
2015-08-31,2306,74,24,20,1,0.2128,0.9667,111.0
2015-09-30,2306,77,32,29,1,0.2736,0.9667,79.7
2015-10-31,2306,79,23,21,0,0.21,1.0,112.9
2015-11-30,2306,81,15,13,2,0.1383,0.9333,186.9
2015-12-31,2306,83,16,14,2,0.1443,0.9333,177.9
2016-01-31,2306,87,24,20,2,0.1869,0.9333,130.5
2016-02-29,2306,88,8,7,0,0.0737,1.0,377.1
2016-03-31,2306,90,20,18,1,0.1667,0.9667,150.0
2016-04-30,2306,93,28,25,2,0.2119,0.9333,111.6
2016-05-31,2306,96,22,19,1,0.1652,0.9667,151.6
2016-06-30,2306,98,23,21,1,0.1765,0.9667,140.0
2016-07-31,2306,101,15,12,2,0.1062,0.9333,252.5
2016-08-31,2306,104,20,17,0,0.1405,1.0,183.5
2016-09-30,2306,106,11,9,1,0.0783,0.9667,353.3
2016-10-31,2306,108,14,12,2,0.1,0.9333,270.0
2016-11-30,2306,110,12,10,2,0.0833,0.9333,330.0
2016-12-31,2306,113,17,14,1,0.1102,0.9667,242.1
2017-01-31,2306,115,10,8,0,0.065,1.0,431.2
2017-02-28,2306,115,4,4,1,0.0336,0.9667,862.5
2017-03-31,2306,116,12,11,0,0.0866,1.0,316.4
2017-04-30,2306,122,39,33,2,0.2129,0.9333,110.9
2017-05-31,2306,126,22,18,2,0.125,0.9333,210.0
2017-06-30,2306,130,29,25,1,0.1613,0.9667,156.0
2017-07-31,2306,132,16,14,1,0.0959,0.9667,282.9
2017-08-31,2306,136,20,16,0,0.1053,1.0,255.0
2017-09-30,2306,137,10,9,0,0.0616,1.0,456.7
2017-10-31,2306,141,20,16,2,0.1019,0.9333,264.4
2017-11-30,2306,141,5,5,2,0.0342,0.9333,846.0
2017-12-31,2306,141,8,8,1,0.0537,0.9667,528.8
2018-01-31,2306,141,3,3,0,0.0208,1.0,1410.0
2018-02-28,2306,142,8,7,0,0.047,1.0,608.6
2018-03-31,2306,145,20,17,1,0.1049,0.9667,255.9
2018-04-30,2306,147,22,20,1,0.1198,0.9667,220.5
2018-05-31,2306,150,25,22,1,0.1279,0.9667,204.5
2018-06-30,2306,156,35,29,0,0.1568,1.0,161.4
2018-07-31,2306,158,19,17,1,0.0971,0.9667,278.8
2018-08-31,2306,163,33,28,0,0.1466,1.0,174.6
2018-09-30,2306,164,14,13,2,0.0734,0.9333,378.5
2018-10-31,2306,166,12,10,0,0.0568,1.0,498.0
2018-11-30,2306,167,7,6,0,0.0347,1.0,835.0
2018-12-31,2306,169,10,8,2,0.0452,0.9333,633.8
2019-01-31,2306,171,12,10,1,0.0552,0.9667,513.0
2019-02-28,2306,171,2,2,0,0.0116,1.0,2565.0
2019-03-31,2306,171,8,8,1,0.0447,0.9667,641.2
2019-04-30,2306,177,29,23,0,0.115,1.0,230.9
2019-05-31,2306,179,12,10,0,0.0529,1.0,537.0
2019-06-30,2306,180,6,5,2,0.027,0.9333,1080.0
2019-07-31,2306,184,22,18,0,0.0891,1.0,306.7
2019-08-31,2306,188,24,20,0,0.0962,1.0,282.0
2019-09-30,2306,189,9,8,2,0.0406,0.9333,708.8
2019-10-31,2306,190,9,8,2,0.0404,0.9333,712.5
2019-11-30,2306,190,2,2,2,0.0104,0.9333,2850.0
2019-12-31,2306,191,9,8,0,0.0402,1.0,716.2
2020-01-31,2306,192,7,6,0,0.0303,1.0,960.0
2020-02-29,2306,193,8,7,1,0.035,0.9667,827.1
2020-03-31,2306,195,12,10,2,0.0488,0.9333,585.0
2020-04-30,2306,196,13,12,0,0.0577,1.0,490.0
2020-05-31,2306,199,23,20,2,0.0913,0.9333,298.5
2020-06-30,2306,203,20,16,2,0.0731,0.9333,380.6
2020-07-31,2306,205,17,15,2,0.0682,0.9333,410.0
2020-08-31,2306,207,11,9,0,0.0417,1.0,690.0
2020-09-30,2306,209,12,10,2,0.0457,0.9333,627.0
2020-10-31,2306,210,12,11,0,0.0498,1.0,572.7
2020-11-30,2306,211,11,10,2,0.0452,0.9333,633.0
2020-12-31,2306,211,3,3,0,0.014,1.0,2110.0
2021-01-31,2306,211,3,3,1,0.014,0.9667,2110.0
2021-02-28,2306,212,7,6,1,0.0275,0.9667,1060.0
2021-03-31,2306,213,7,6,1,0.0274,0.9667,1065.0
2021-04-30,2306,215,12,10,1,0.0444,0.9667,645.0
2021-05-31,2306,216,9,8,0,0.0357,1.0,810.0
2021-06-30,2306,217,16,15,0,0.0647,1.0,434.0
2021-07-31,2306,219,13,11,0,0.0478,1.0,597.3
2021-08-31,2306,221,14,12,2,0.0515,0.9333,552.5
2021-09-30,2306,222,8,7,0,0.0306,1.0,951.4
2021-10-31,2306,223,13,12,1,0.0511,0.9667,557.5
2021-11-30,2306,223,4,4,2,0.0176,0.9333,1672.5
2021-12-31,2306,225,10,8,0,0.0343,1.0,843.8
2022-01-31,2306,227,10,8,0,0.034,1.0,851.2
2022-02-28,2306,228,8,7,2,0.0298,0.9333,977.1
2022-03-31,2306,228,6,6,1,0.0256,0.9667,1140.0
2022-04-30,2306,228,7,7,0,0.0298,1.0,977.1
2022-05-31,2306,231,16,13,2,0.0533,0.9333,533.1
2022-06-30,2306,233,15,13,2,0.0528,0.9333,537.7
2022-07-31,2306,235,19,17,0,0.0675,1.0,414.7
2022-08-31,2306,236,14,13,1,0.0522,0.9667,544.6
2022-09-30,2306,237,8,7,0,0.0287,1.0,1015.7
2022-10-31,2306,239,13,11,0,0.044,1.0,651.8
2022-11-30,2306,239,6,6,0,0.0245,1.0,1195.0
2022-12-31,2306,240,11,10,2,0.04,0.9333,720.0
2019-02-28,1827,9,3,3,1,0.25,0.9667,90.0
2019-04-30,1827,9,3,3,1,0.25,0.9667,90.0
2019-05-31,1827,9,1,1,0,0.1,1.0,270.0
2019-07-31,1827,9,2,2,2,0.1818,0.9333,135.0
2019-08-31,1827,9,2,2,0,0.1818,1.0,135.0
2019-09-30,1827,9,1,1,0,0.1,1.0,270.0
2020-05-31,1827,9,1,1,1,0.1,0.9667,270.0
2020-07-31,1827,9,1,1,0,0.1,1.0,270.0
2020-08-31,1827,9,1,1,2,0.1,0.9333,270.0
2020-09-30,1827,9,2,2,2,0.1818,0.9333,135.0
2020-10-31,1827,9,2,2,2,0.1818,0.9333,135.0
2021-03-31,1827,9,4,4,0,0.3077,1.0,67.5
2021-04-30,1827,9,2,2,2,0.1818,0.9333,135.0
2021-08-31,1827,9,2,2,0,0.1818,1.0,135.0
2021-09-30,1827,9,1,1,0,0.1,1.0,270.0
2016-10-31,152,9,3,3,2,0.25,0.9333,90.0
2016-11-30,152,9,2,2,2,0.1818,0.9333,135.0
2016-12-31,152,9,1,1,0,0.1,1.0,270.0
2017-01-31,152,9,3,3,1,0.25,0.9667,90.0
2017-02-28,152,9,3,3,0,0.25,1.0,90.0
2017-04-30,152,9,1,1,1,0.1,0.9667,270.0
2022-08-31,1994,9,3,3,1,0.25,0.9667,90.0
2022-09-30,1994,9,4,4,1,0.3077,0.9667,67.5
2022-10-31,1994,9,1,1,2,0.1,0.9333,270.0
2022-11-30,1994,9,2,2,0,0.1818,1.0,135.0
2022-12-31,1994,9,2,2,1,0.1818,0.9667,135.0
2012-12-31,7,6,2,2,2,0.25,0.9333,90.0
2012-07-31,1146,18,6,6,2,0.25,0.9333,90.0
2012-08-31,1146,21,15,12,0,0.3636,1.0,52.5
2012-09-30,1146,22,7,6,0,0.2143,1.0,110.0
2012-10-31,1146,23,9,8,0,0.2581,1.0,86.2
2012-11-30,1146,24,9,8,2,0.25,0.9333,90.0
2012-12-31,1146,25,5,4,1,0.1379,0.9667,187.5
2013-01-31,1146,26,11,10,1,0.2778,0.9667,78.0
2013-02-28,1146,26,8,8,1,0.2353,0.9667,97.5
2013-03-31,1146,27,7,6,0,0.1818,1.0,135.0
2013-04-30,1146,27,9,9,1,0.25,0.9667,90.0
2013-05-31,1146,30,18,15,1,0.3333,0.9667,60.0
2013-06-30,1146,30,5,5,1,0.1429,0.9667,180.0
2013-07-31,1146,32,10,8,1,0.2,0.9667,120.0
2013-08-31,1146,33,8,7,1,0.175,0.9667,141.4
2013-09-30,1146,35,11,9,2,0.2045,0.9333,116.7
2013-10-31,1146,39,19,15,0,0.2778,1.0,78.0
2013-11-30,1146,39,4,4,2,0.093,0.9333,292.5
2013-12-31,1146,39,5,5,0,0.1136,1.0,234.0
2014-01-31,1146,40,5,4,1,0.0909,0.9667,300.0
2014-02-28,1146,40,3,3,0,0.0698,1.0,400.0
2014-03-31,1146,40,3,3,2,0.0698,0.9333,400.0
2014-04-30,1146,42,10,8,1,0.16,0.9667,157.5
2014-05-31,1146,44,13,11,2,0.2,0.9333,120.0
2014-06-30,1146,45,6,5,0,0.1,1.0,270.0
2014-07-31,1146,45,5,5,0,0.1,1.0,270.0
2014-08-31,1146,45,2,2,2,0.0426,0.9333,675.0
2015-10-31,1146,45,1,1,2,0.0217,0.9333,1350.0
2015-11-30,1146,45,1,1,2,0.0217,0.9333,1350.0
2022-08-31,1308,3,1,1,2,0.25,0.9333,90.0
2012-07-31,1579,24,8,8,0,0.25,1.0,90.0
2012-08-31,1579,27,19,16,1,0.3721,0.9667,50.6
2012-09-30,1579,28,6,5,2,0.1515,0.9333,168.0
2012-10-31,1579,29,8,7,2,0.1944,0.9333,124.3
2012-11-30,1579,29,3,3,2,0.0938,0.9333,290.0
2012-12-31,1579,34,28,23,2,0.4035,0.9333,44.3
2013-01-31,1579,38,23,19,0,0.3333,1.0,60.0
2013-02-28,1579,43,25,20,0,0.3175,1.0,64.5
2013-03-31,1579,47,23,19,1,0.2879,0.9667,74.2
2013-04-30,1579,49,18,16,0,0.2462,1.0,91.9
2013-05-31,1579,51,16,14,0,0.2154,1.0,109.3
2013-06-30,1579,56,26,21,1,0.2727,0.9667,80.0
2013-07-31,1579,59,17,14,2,0.1918,0.9333,126.4
2013-08-31,1579,61,18,16,1,0.2078,0.9667,114.4
2013-09-30,1579,64,16,13,1,0.1688,0.9667,147.7
2013-10-31,1579,66,17,15,2,0.1852,0.9333,132.0
2013-11-30,1579,66,3,3,1,0.0435,0.9667,660.0
2013-12-31,1579,68,11,9,1,0.1169,0.9667,226.7
2014-01-31,1579,70,12,10,2,0.125,0.9333,210.0
2014-02-28,1579,70,3,3,1,0.0411,0.9667,700.0
2014-03-31,1579,71,9,8,2,0.1013,0.9333,266.2
2014-04-30,1579,74,18,15,0,0.1685,1.0,148.0
2014-05-31,1579,75,9,8,0,0.0964,1.0,281.2
2014-06-30,1579,76,10,9,2,0.1059,0.9333,253.3
2014-07-31,1579,77,6,5,2,0.061,0.9333,462.0
2014-08-31,1579,78,7,6,1,0.0714,0.9667,390.0
2014-09-30,1579,80,11,9,1,0.1011,0.9667,266.7
2014-10-31,1579,80,2,2,2,0.0244,0.9333,1200.0
2014-11-30,1579,81,6,5,0,0.0581,1.0,486.0
2014-12-31,1579,82,7,6,0,0.0682,1.0,410.0
2015-01-31,1579,82,1,1,0,0.012,1.0,2460.0
2015-02-28,1579,82,1,1,0,0.012,1.0,2460.0
2015-03-31,1579,82,2,2,2,0.0238,0.9333,1230.0
2015-04-30,1579,82,4,4,0,0.0465,1.0,615.0
2015-05-31,1579,82,2,2,2,0.0238,0.9333,1230.0
2015-06-30,1579,82,1,1,1,0.012,0.9667,2460.0
2015-07-31,1579,82,3,3,2,0.0353,0.9333,820.0
2015-08-31,1579,82,2,2,1,0.0238,0.9667,1230.0
2015-09-30,1579,83,6,5,0,0.0568,1.0,498.0
2015-10-31,1579,84,9,8,2,0.087,0.9333,315.0
2015-11-30,1579,84,3,3,1,0.0345,0.9667,840.0
2015-12-31,1579,84,2,2,2,0.0233,0.9333,1260.0
2016-01-31,1579,84,2,2,2,0.0233,0.9333,1260.0
2016-02-29,1579,84,3,3,2,0.0345,0.9333,840.0
2016-03-31,1579,87,14,11,0,0.1122,1.0,237.3
2016-04-30,1579,87,3,3,1,0.0333,0.9667,870.0
2016-05-31,1579,88,10,9,1,0.0928,0.9667,293.3
2016-06-30,1579,90,9,7,1,0.0722,0.9667,385.7
2016-07-31,1579,90,5,5,1,0.0526,0.9667,540.0
2016-08-31,1579,90,4,4,1,0.0426,0.9667,675.0
2016-12-31,1579,90,1,1,2,0.011,0.9333,2700.0
2022-09-30,1299,3,1,1,2,0.25,0.9333,90.0
2017-03-31,1635,6,2,2,1,0.25,0.9667,90.0
2017-04-30,1635,6,2,2,2,0.25,0.9333,90.0
2017-05-31,1635,6,2,2,0,0.25,1.0,90.0
2017-06-30,1635,6,3,3,0,0.3333,1.0,60.0
2017-08-31,1635,6,2,2,1,0.25,0.9667,90.0
2017-09-30,1635,6,3,3,0,0.3333,1.0,60.0
2017-10-31,1635,6,3,3,1,0.3333,0.9667,60.0
2017-11-30,1635,6,2,2,2,0.25,0.9333,90.0
2017-12-31,1635,9,15,12,6,0.5714,0.8,22.5
2018-01-31,1635,9,5,5,1,0.3571,0.9667,54.0
2018-03-31,1635,9,1,1,0,0.1,1.0,270.0
2018-04-30,1635,9,2,2,2,0.1818,0.9333,135.0
2018-05-31,1635,9,1,1,2,0.1,0.9333,270.0
2018-06-30,1635,9,2,2,2,0.1818,0.9333,135.0
2018-07-31,1635,9,2,2,2,0.1818,0.9333,135.0
2018-08-31,1635,9,3,3,0,0.25,1.0,90.0
2018-09-30,1635,9,1,1,1,0.1,0.9667,270.0
2018-10-31,1635,9,2,2,0,0.1818,1.0,135.0
2018-11-30,1635,9,1,1,2,0.1,0.9333,270.0
2018-12-31,1635,10,7,6,2,0.375,0.9333,50.0
2019-09-30,1635,10,3,3,1,0.2308,0.9667,100.0
2020-03-31,1635,10,1,1,2,0.0909,0.9333,300.0
2021-06-30,1635,10,1,1,2,0.0909,0.9333,300.0
2015-10-31,1949,9,3,3,2,0.25,0.9333,90.0
2015-11-30,1949,9,4,4,1,0.3077,0.9667,67.5
2015-12-31,1949,9,3,3,0,0.25,1.0,90.0
2016-01-31,1949,9,1,1,1,0.1,0.9667,270.0
2016-03-31,1949,9,1,1,0,0.1,1.0,270.0
2016-05-31,1949,9,1,1,0,0.1,1.0,270.0
2016-08-31,1949,9,1,1,1,0.1,0.9667,270.0
2016-10-31,1949,9,3,3,1,0.25,0.9667,90.0
2016-12-31,1949,9,1,1,1,0.1,0.9667,270.0
2017-01-31,1949,9,1,1,1,0.1,0.9667,270.0
2017-02-28,1949,9,1,1,1,0.1,0.9667,270.0
2017-03-31,1949,9,1,1,0,0.1,1.0,270.0
2017-06-30,1949,9,3,3,0,0.25,1.0,90.0
2017-07-31,1949,9,1,1,2,0.1,0.9333,270.0
2017-10-31,1949,9,1,1,2,0.1,0.9333,270.0
2017-12-31,1949,9,1,1,1,0.1,0.9667,270.0
2018-04-30,1949,9,1,1,1,0.1,0.9667,270.0
2019-04-30,1949,9,1,1,2,0.1,0.9333,270.0
2019-10-31,1949,9,1,1,0,0.1,1.0,270.0
2018-04-30,858,6,2,2,2,0.25,0.9333,90.0
2018-08-31,858,6,1,1,0,0.1429,1.0,180.0
2018-09-30,858,6,1,1,0,0.1429,1.0,180.0
2018-11-30,858,6,1,1,0,0.1429,1.0,180.0
2018-12-31,858,6,1,1,0,0.1429,1.0,180.0
2019-04-30,858,6,1,1,1,0.1429,0.9667,180.0
2019-07-31,858,6,1,1,1,0.1429,0.9667,180.0
2019-08-31,858,6,1,1,2,0.1429,0.9333,180.0
2020-09-30,858,6,1,1,2,0.1429,0.9333,180.0
2019-01-31,1712,3,1,1,0,0.25,1.0,90.0
2019-03-31,1712,3,2,2,0,0.4,1.0,45.0
2019-04-30,1712,3,2,2,1,0.4,0.9667,45.0
2019-05-31,1712,3,3,3,1,0.5,0.9667,30.0
2019-07-31,1712,3,1,1,2,0.25,0.9333,90.0
2020-04-30,1712,3,1,1,0,0.25,1.0,90.0
2020-07-31,1712,3,1,1,0,0.25,1.0,90.0
2020-08-31,1712,3,1,1,2,0.25,0.9333,90.0
2020-10-31,1712,3,1,1,0,0.25,1.0,90.0
2021-02-28,1712,3,1,1,2,0.25,0.9333,90.0
2021-03-31,1712,3,1,1,1,0.25,0.9667,90.0
2021-04-30,1712,3,2,2,0,0.4,1.0,45.0
2021-06-30,1712,3,2,2,1,0.4,0.9667,45.0
2021-09-30,1712,3,2,2,0,0.4,1.0,45.0
2022-08-31,1712,3,1,1,0,0.25,1.0,90.0
2021-03-31,377,9,3,3,1,0.25,0.9667,90.0
2021-05-31,377,9,1,1,2,0.1,0.9333,270.0
2022-01-31,377,9,3,3,0,0.25,1.0,90.0
2022-02-28,377,9,1,1,2,0.1,0.9333,270.0
2022-03-31,377,9,1,1,0,0.1,1.0,270.0
2022-05-31,377,9,1,1,1,0.1,0.9667,270.0
2022-06-30,377,9,3,3,0,0.25,1.0,90.0
2022-08-31,377,9,2,2,2,0.1818,0.9333,135.0
2022-10-31,377,9,2,2,2,0.1818,0.9333,135.0
2022-11-30,377,9,1,1,0,0.1,1.0,270.0
2022-12-31,377,9,3,3,2,0.25,0.9333,90.0
2021-09-30,144,3,1,1,2,0.25,0.9333,90.0
2021-09-30,2070,3,1,1,2,0.25,0.9333,90.0
2020-11-30,1585,3,1,1,2,0.25,0.9333,90.0
2020-12-31,1585,3,1,1,1,0.25,0.9667,90.0
2021-05-31,1585,3,1,1,1,0.25,0.9667,90.0
2022-10-31,1585,3,1,1,0,0.25,1.0,90.0
2020-11-30,2082,3,1,1,2,0.25,0.9333,90.0
2020-12-31,2082,3,1,1,0,0.25,1.0,90.0
2021-05-31,2082,3,1,1,0,0.25,1.0,90.0
2022-10-31,2082,3,1,1,1,0.25,0.9667,90.0
2019-01-31,98,3,1,1,0,0.25,1.0,90.0
2019-02-28,98,3,1,1,1,0.25,0.9667,90.0
2019-04-30,98,3,1,1,2,0.25,0.9333,90.0
2019-06-30,98,3,2,2,2,0.4,0.9333,45.0
2019-08-31,98,3,1,1,1,0.25,0.9667,90.0
2019-09-30,98,3,2,2,0,0.4,1.0,45.0
2019-12-31,98,3,1,1,2,0.25,0.9333,90.0
2020-02-29,98,3,1,1,1,0.25,0.9667,90.0
2020-03-31,98,3,1,1,2,0.25,0.9333,90.0
2020-04-30,98,3,1,1,0,0.25,1.0,90.0
2020-06-30,98,3,1,1,1,0.25,0.9667,90.0
2020-12-31,98,3,1,1,2,0.25,0.9333,90.0
2021-02-28,98,3,1,1,2,0.25,0.9333,90.0
2021-08-31,98,3,1,1,0,0.25,1.0,90.0
2021-10-31,98,3,1,1,0,0.25,1.0,90.0
2021-12-31,98,4,7,6,3,0.6,0.9,20.0
2022-02-28,98,4,4,4,0,0.5,1.0,30.0
2022-03-31,98,4,1,1,0,0.2,1.0,120.0
2022-04-30,98,4,1,1,2,0.2,0.9333,120.0
2022-12-31,98,4,1,1,1,0.2,0.9667,120.0
2019-01-31,1558,3,1,1,0,0.25,1.0,90.0
2019-02-28,1558,3,1,1,1,0.25,0.9667,90.0
2019-04-30,1558,3,1,1,2,0.25,0.9333,90.0
2019-06-30,1558,3,2,2,2,0.4,0.9333,45.0
2019-08-31,1558,3,1,1,1,0.25,0.9667,90.0
2019-09-30,1558,3,2,2,1,0.4,0.9667,45.0
2019-12-31,1558,3,1,1,0,0.25,1.0,90.0
2020-02-29,1558,3,1,1,0,0.25,1.0,90.0
2020-03-31,1558,3,1,1,1,0.25,0.9667,90.0
2020-04-30,1558,3,1,1,2,0.25,0.9333,90.0
2020-06-30,1558,3,1,1,1,0.25,0.9667,90.0
2020-12-31,1558,3,1,1,2,0.25,0.9333,90.0
2021-02-28,1558,3,1,1,2,0.25,0.9333,90.0
2021-08-31,1558,3,1,1,0,0.25,1.0,90.0
2021-10-31,1558,3,1,1,1,0.25,0.9667,90.0
2021-12-31,1558,4,7,6,3,0.6,0.9,20.0
2022-02-28,1558,4,4,4,1,0.5,0.9667,30.0
2022-03-31,1558,4,1,1,1,0.2,0.9667,120.0
2022-04-30,1558,4,1,1,1,0.2,0.9667,120.0
2022-12-31,1558,4,1,1,1,0.2,0.9667,120.0
2019-04-30,1545,3,1,1,1,0.25,0.9667,90.0
2019-10-31,1545,3,1,1,1,0.25,0.9667,90.0
2021-03-31,1545,3,1,1,2,0.25,0.9333,90.0
2021-12-31,1545,3,1,1,0,0.25,1.0,90.0
2022-02-28,1545,3,1,1,2,0.25,0.9333,90.0
2022-05-31,1545,3,3,3,2,0.5,0.9333,30.0
2022-08-31,1545,3,1,1,2,0.25,0.9333,90.0
2022-09-30,1545,3,1,1,1,0.25,0.9667,90.0
2022-10-31,1545,3,1,1,0,0.25,1.0,90.0
2019-04-30,82,3,1,1,1,0.25,0.9667,90.0
2019-10-31,82,3,1,1,1,0.25,0.9667,90.0
2021-03-31,82,3,1,1,2,0.25,0.9333,90.0
2021-12-31,82,3,1,1,1,0.25,0.9667,90.0
2022-02-28,82,3,1,1,2,0.25,0.9333,90.0
2022-05-31,82,3,3,3,2,0.5,0.9333,30.0
2022-08-31,82,3,1,1,0,0.25,1.0,90.0
2022-09-30,82,3,1,1,0,0.25,1.0,90.0
2022-10-31,82,3,1,1,1,0.25,0.9667,90.0
2019-06-30,1533,3,1,1,2,0.25,0.9333,90.0
2019-10-31,1533,3,1,1,2,0.25,0.9333,90.0
2020-01-31,1533,3,1,1,0,0.25,1.0,90.0
2020-03-31,1533,3,1,1,2,0.25,0.9333,90.0
2020-09-30,1533,3,2,2,2,0.4,0.9333,45.0
2021-03-31,1533,3,1,1,0,0.25,1.0,90.0
2021-04-30,1533,3,1,1,2,0.25,0.9333,90.0
2021-12-31,1533,3,2,2,1,0.4,0.9667,45.0
2022-01-31,1533,3,1,1,2,0.25,0.9333,90.0
2022-03-31,1533,3,1,1,1,0.25,0.9667,90.0
2022-04-30,1533,3,8,8,5,0.7273,0.8333,11.2
2022-05-31,1533,3,1,1,1,0.25,0.9667,90.0
2022-07-31,1533,3,1,1,0,0.25,1.0,90.0
2022-08-31,1533,3,1,1,1,0.25,0.9667,90.0
2022-12-31,1533,3,1,1,0,0.25,1.0,90.0
2019-06-30,384,3,1,1,2,0.25,0.9333,90.0
2019-10-31,384,3,1,1,2,0.25,0.9333,90.0
2020-01-31,384,3,1,1,2,0.25,0.9333,90.0
2020-03-31,384,3,1,1,1,0.25,0.9667,90.0
2020-09-30,384,3,2,2,2,0.4,0.9333,45.0
2021-03-31,384,3,1,1,2,0.25,0.9333,90.0
2021-04-30,384,3,1,1,1,0.25,0.9667,90.0
2021-12-31,384,3,2,2,1,0.4,0.9667,45.0
2022-01-31,384,3,1,1,1,0.25,0.9667,90.0
2022-03-31,384,3,1,1,2,0.25,0.9333,90.0
2022-04-30,384,5,10,8,5,0.6154,0.8333,18.8
2022-05-31,384,5,1,1,2,0.1667,0.9333,150.0
2022-07-31,384,5,1,1,0,0.1667,1.0,150.0
2022-08-31,384,5,1,1,0,0.1667,1.0,150.0
2022-12-31,384,5,1,1,1,0.1667,0.9667,150.0
2019-07-31,1011,3,1,1,1,0.25,0.9667,90.0
2020-07-31,1011,3,1,1,0,0.25,1.0,90.0
2020-09-30,1011,3,1,1,0,0.25,1.0,90.0
2019-07-31,892,3,1,1,2,0.25,0.9333,90.0
2020-07-31,892,3,1,1,0,0.25,1.0,90.0
2020-09-30,892,3,1,1,2,0.25,0.9333,90.0
2019-05-31,1182,6,2,2,1,0.25,0.9667,90.0
2019-07-31,1182,6,3,3,1,0.3333,0.9667,60.0
2020-03-31,1182,6,1,1,1,0.1429,0.9667,180.0
2021-08-31,1182,6,1,1,1,0.1429,0.9667,180.0
2021-10-31,1182,6,1,1,1,0.1429,0.9667,180.0
2021-12-31,1182,6,2,2,0,0.25,1.0,90.0
2022-01-31,1182,6,1,1,2,0.1429,0.9333,180.0
2022-03-31,1182,6,2,2,0,0.25,1.0,90.0
2022-04-30,1182,6,2,2,0,0.25,1.0,90.0
2022-05-31,1182,6,2,2,1,0.25,0.9667,90.0
2022-08-31,1182,6,1,1,2,0.1429,0.9333,180.0
2022-11-30,1182,6,1,1,2,0.1429,0.9333,180.0
2019-05-31,702,6,2,2,0,0.25,1.0,90.0
2019-07-31,702,6,3,3,0,0.3333,1.0,60.0
2020-03-31,702,6,1,1,1,0.1429,0.9667,180.0
2021-08-31,702,6,1,1,2,0.1429,0.9333,180.0
2021-10-31,702,6,1,1,2,0.1429,0.9333,180.0
2021-12-31,702,6,2,2,1,0.25,0.9667,90.0
2022-01-31,702,6,1,1,2,0.1429,0.9333,180.0
2022-03-31,702,6,2,2,1,0.25,0.9667,90.0
2022-04-30,702,6,2,2,1,0.25,0.9667,90.0
2022-05-31,702,6,2,2,2,0.25,0.9333,90.0
2022-08-31,702,6,1,1,0,0.1429,1.0,180.0
2022-11-30,702,6,1,1,2,0.1429,0.9333,180.0
2019-05-31,2121,3,1,1,2,0.25,0.9333,90.0
2020-05-31,2121,3,1,1,1,0.25,0.9667,90.0
2020-06-30,2121,3,2,2,2,0.4,0.9333,45.0
2020-08-31,2121,3,1,1,0,0.25,1.0,90.0
2020-09-30,2121,3,1,1,2,0.25,0.9333,90.0
